,first_name,second_name,goals_scored,assists,total_points,minutes,goals_conceded,creativity,influence,threat,bonus,bps,ict_index,clean_sheets,red_cards,yellow_cards,selected_by_percent,now_cost,element_type,position,initial_cost,team_name
290,Dennis,Praet,1,3,54,1122,17,161.6,196.2,210.0,3,203,56.5,2,0,2,0.1,52,3,MID,55,LEI
291,Filip,Benkovic,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,39,2,DEF,40,LEI
292,Luke,Thomas,0,1,15,267,4,149.8,78.4,10.0,3,70,23.9,1,0,0,0.8,40,2,DEF,40,LEI
293,George,Hirst,0,0,2,9,1,0.6,3.2,25.0,0,3,2.6,0,0,0,0.0,45,4,FWD,45,LEI
294,Darnell,Johnson,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,2,DEF,40,LEI
295,Andrew,Robertson,2,12,181,3111,31,980.2,845.8,389.0,20,847,221.7,13,0,2,18.1,70,2,DEF,70,LIV
296,Trent,Alexander-Arnold,4,15,210,3173,32,1380.3,1026.8,420.0,24,904,282.8,14,0,5,39.1,77,2,DEF,70,LIV
297,Virgil,van Dijk,5,2,178,3420,33,152.4,930.2,467.0,14,804,154.8,15,0,1,42.4,65,2,DEF,65,LIV
298,Joseph,Gomez,0,0,93,1999,16,105.7,390.6,12.0,7,461,50.9,12,0,7,3.9,53,2,DEF,55,LIV
299,Joel,Matip,1,0,39,703,5,23.0,198.2,39.0,4,167,26.2,3,0,0,1.1,52,2,DEF,55,LIV
300,Dejan,Lovren,0,1,18,776,11,28.1,196.6,72.0,0,147,29.8,0,0,1,0.2,53,2,DEF,55,LIV
301,Roberto,Firmino,9,9,155,2985,26,703.0,733.6,1638.0,20,592,307.5,16,0,0,10.1,93,4,FWD,95,LIV
302,Divock,Origi,4,3,65,699,12,128.8,201.8,222.0,8,230,55.0,2,0,1,2.4,51,4,FWD,55,LIV
303,Alisson,Ramses Becker,0,1,122,2543,24,10.0,503.0,0.0,11,558,51.5,13,1,0,9.2,62,1,GK,60,LIV
304,Simon,Mignolet,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,1,GK,45,LIV
305,Mohamed,Salah,19,10,233,2879,26,834.8,1061.2,2156.0,26,661,405.1,16,0,1,32.4,125,3,MID,125,LIV
306,Sadio,Mané,18,10,221,2745,28,826.6,1010.2,1239.0,27,689,307.7,12,0,3,19.7,121,3,MID,115,LIV
307,Alex,Oxlade-Chamberlain,4,1,76,1475,12,298.2,300.0,406.0,2,268,99.9,8,0,1,0.6,61,3,MID,65,LIV
308,Xherdan,Shaqiri,1,0,15,181,2,51.6,47.8,37.0,0,54,13.7,1,0,0,0.2,63,3,MID,65,LIV
309,Adam,Lallana,1,1,27,371,5,68.8,107.2,74.0,1,97,25.1,1,0,1,0.1,57,3,MID,60,LIV
310,Naby,Keita,2,3,52,806,8,234.7,281.8,169.0,3,224,68.7,5,0,1,0.3,58,3,MID,60,LIV
311,Fabio Henrique,Tavares,2,3,77,2073,26,322.4,431.6,85.0,8,403,84.0,6,0,6,1.2,54,3,MID,55,LIV
312,Jordan,Henderson,4,5,116,2234,14,425.9,582.6,275.0,11,530,128.5,16,0,2,1.2,52,3,MID,55,LIV
313,Georginio,Wijnaldum,4,0,107,2933,28,344.1,452.8,423.0,5,503,122.0,12,0,0,2.1,54,3,MID,55,LIV
314,James,Milner,2,2,49,924,9,177.1,237.2,100.0,3,198,51.4,4,0,4,0.5,53,3,MID,55,LIV
315,Rafael,Camacho,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,3,MID,45,LIV
316,Rhian,Brewster,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.5,42,4,FWD,45,LIV
317,Adrián,San Miguel del Castillo,0,0,27,873,10,0.0,131.4,0.0,0,136,13.2,2,0,1,2.0,40,1,GK,45,LIV
318,Andy,Lonergan,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,42,1,GK,45,LIV
319,Caoimhin,Kelleher,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,1,GK,45,LIV
320,Harvey,Elliott,0,0,2,7,0,1.7,1.8,0.0,0,6,0.4,0,0,0,0.0,45,3,MID,45,LIV
321,Curtis,Jones,1,0,13,121,1,15.6,49.4,65.0,0,46,12.9,1,0,0,0.0,45,3,MID,45,LIV
322,Neco,Williams,0,0,14,228,2,53.3,49.4,98.0,3,53,20.0,1,0,1,0.4,40,2,DEF,40,LIV
323,Nathaniel,Phillips,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,39,2,DEF,40,LIV
324,Takumi,Minamino,0,0,11,241,2,29.9,17.4,85.0,0,20,12.7,0,0,0,0.1,58,3,MID,65,LIV
325,Ki-Jana,Hoever,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,39,2,DEF,40,LIV
326,Aymeric,Laporte,1,0,63,1096,5,62.2,246.8,79.0,0,298,38.7,8,0,1,4.1,63,2,DEF,65,MCI
327,Kyle,Walker,1,4,114,2392,24,394.4,435.6,169.0,7,573,100.1,12,0,5,13.2,57,2,DEF,60,MCI
328,Benjamin,Mendy,0,2,74,1491,13,403.2,243.0,106.0,3,378,75.5,9,0,3,1.6,55,2,DEF,60,MCI
329,Oleksandr,Zinchenko,0,0,49,1271,15,375.8,232.0,102.0,1,295,71.2,6,1,0,2.4,52,2,DEF,55,MCI
330,John,Stones,0,0,34,1118,16,53.0,216.4,66.0,0,231,33.7,3,0,0,1.0,53,2,DEF,55,MCI
331,Nicolás,Otamendi,2,1,82,1710,21,65.5,443.6,319.0,6,389,82.7,7,0,3,2.4,48,2,DEF,55,MCI
332,Danilo Luiz,da Silva,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,50,2,DEF,50,MCI
333,Sergio,Agüero,16,6,132,1449,18,256.4,641.2,1188.0,14,509,208.2,5,0,1,11.8,116,4,FWD,120,MCI
334,Gabriel Fernando,de Jesus,14,8,146,2018,14,447.7,757.6,1620.0,17,535,282.1,12,0,3,8.2,99,4,FWD,95,MCI
335,Ederson,Santana de Moraes,0,0,133,3071,31,16.0,608.6,0.0,2,645,62.3,16,1,3,13.4,61,1,GK,60,MCI
336,Claudio,Bravo,0,0,11,346,7,0.0,57.8,0.0,0,69,5.8,1,0,0,0.3,47,1,GK,50,MCI
337,Raheem,Sterling,20,6,204,2651,31,751.3,921.6,1829.0,20,642,350.2,13,0,5,23.2,120,3,MID,120,MCI
338,Kevin,De Bruyne,13,23,251,2790,22,1990.8,1322.2,1005.0,35,988,432.1,18,0,3,48.9,106,3,MID,95,MCI
339,Leroy,Sané,0,0,1,11,0,1.1,0.0,11.0,0,2,1.0,0,0,0,0.2,91,3,MID,95,MCI
340,Riyad,Mahrez,11,14,175,1934,15,885.8,814.2,1094.0,17,668,279.5,10,0,0,10.1,86,3,MID,85,MCI
341,Bernardo Mota,Veiga de Carvalho e Silva,6,7,116,2021,24,773.2,626.2,927.0,7,526,232.5,9,0,5,8.1,76,3,MID,80,MCI
342,David,Silva,6,12,139,1821,15,735.8,639.6,937.0,15,549,231.2,11,0,0,9.1,75,3,MID,75,MCI
343,Phil,Foden,5,2,69,888,7,301.6,312.2,466.0,4,261,108.1,4,0,0,6.0,55,3,MID,55,MCI
344,Fernando,Luiz Rosa,0,1,55,2394,27,146.2,557.6,175.0,1,401,87.9,10,2,7,0.6,51,3,MID,55,MCI
345,Ilkay,Gündogan,2,1,65,2012,28,592.3,408.4,374.0,4,382,137.5,7,0,7,1.2,51,3,MID,55,MCI
346,José Ángel,Esmorís Tasende,0,1,11,422,7,164.0,92.6,58.0,1,94,31.6,0,0,1,0.1,46,2,DEF,50,MCI
347,Rodrigo,Hernandez,3,2,92,2480,27,532.6,599.2,193.0,5,516,132.3,14,0,8,1.2,53,3,MID,55,MCI
348,João Pedro Cavaco,Cancelo,0,0,45,1205,11,287.6,265.0,141.0,3,299,69.3,5,0,4,0.8,51,2,DEF,55,MCI
349,Eric,Garcia,0,0,38,790,7,42.2,153.0,26.0,0,189,22.2,5,0,1,1.0,45,2,DEF,45,MCI
350,Scott,Carson,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,40,1,GK,40,MCI
351,Taylor,Harwood-Bellis,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,2,DEF,40,MCI
352,Cole,Palmer,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,3,MID,45,MCI
353,Tommy,Doyle,0,0,1,15,0,2.0,3.8,7.0,0,3,1.3,0,0,0,0.0,45,3,MID,45,MCI
354,Aaron,Wan-Bissaka,0,4,127,3070,33,443.3,749.2,133.0,16,659,132.8,12,0,8,18.9,55,2,DEF,55,MUN
355,Harry,Maguire,1,0,123,3420,36,214.6,772.0,371.0,5,681,136.2,13,0,6,11.2,53,2,DEF,55,MUN
356,Chris,Smalling,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,52,2,DEF,55,MUN
357,Ashley,Young,0,0,24,953,10,316.6,155.6,18.0,0,158,49.1,2,0,5,0.3,54,2,DEF,55,MUN
358,Victor,Lindelöf,1,0,116,3092,32,73.6,554.0,79.0,9,618,70.7,12,0,6,1.2,53,2,DEF,55,MUN
359,Luke,Shaw,0,0,67,1730,15,321.2,344.2,187.0,2,381,85.1,8,0,7,0.7,54,2,DEF,55,MUN
360,Marcos,Rojo,0,0,3,121,2,1.9,20.2,6.0,0,9,2.8,0,0,1,0.1,48,2,DEF,50,MUN
361,Eric,Bailly,0,0,9,148,1,1.0,32.0,0.0,0,40,3.3,1,0,0,0.1,47,2,DEF,50,MUN
362,José Diogo,Dalot Teixeira,0,0,4,65,1,4.3,10.4,6.0,0,10,1.9,0,0,0,0.1,49,2,DEF,50,MUN
363,Matteo,Darmian,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,49,2,DEF,50,MUN
364,Phil,Jones,0,0,2,135,3,3.0,21.4,23.0,0,22,4.7,0,0,0,0.1,47,2,DEF,50,MUN
365,Romelu,Lukaku,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.3,85,4,FWD,85,MUN
366,Marcus,Rashford,17,8,177,2645,29,563.7,887.0,1265.0,31,665,271.7,9,0,3,18.1,89,4,FWD,85,MUN
367,Mason,Greenwood,10,1,103,1303,13,222.7,449.6,502.0,17,430,117.0,6,0,0,26.9,48,4,FWD,45,MUN
368,David,de Gea,0,0,143,3420,36,0.0,695.0,0.0,8,630,69.2,13,0,2,11.5,53,1,GK,55,MUN
369,Sergio,Romero,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,46,1,GK,50,MUN
370,Lee,Grant,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,47,1,GK,50,MUN
371,Paul,Pogba,1,4,51,1202,9,420.0,295.8,193.0,2,215,91.0,6,0,1,3.5,83,3,MID,85,MUN
372,Anthony,Martial,17,9,200,2625,27,439.3,855.6,1297.0,14,544,259.4,14,0,1,22.5,85,3,MID,75,MUN
373,Alexis,Sánchez,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.4,68,3,MID,70,MUN
374,Jesse,Lingard,1,0,32,923,14,278.2,109.0,297.0,0,99,68.2,1,0,3,0.7,63,3,MID,65,MUN
375,Juan,Mata,0,2,38,747,8,293.9,109.2,130.0,2,139,53.4,4,0,1,0.4,61,3,MID,65,MUN
376,Daniel,James,3,6,95,2281,29,428.1,415.2,622.0,2,308,146.0,7,0,4,4.9,57,3,MID,60,MUN
377,Frederico,Rodrigues de Paula Santos,0,0,50,2157,26,542.7,430.6,260.0,0,358,123.5,6,0,8,0.3,51,3,MID,55,MUN
378,Angel,Gomes,0,0,2,19,1,24.8,4.2,2.0,0,7,3.1,0,0,0,0.1,47,3,MID,50,MUN
379,Andreas,Pereira,1,3,60,1478,16,432.1,245.6,343.0,1,198,102.3,6,0,3,0.4,47,3,MID,50,MUN
380,Nemanja,Matic,0,2,55,1578,13,250.3,357.4,53.0,2,287,66.2,10,0,2,0.4,48,3,MID,50,MUN
381,Scott,McTominay,3,2,74,1765,20,238.4,415.6,310.0,6,310,96.4,3,0,2,1.0,48,3,MID,50,MUN
382,Tahith,Chong,0,0,3,34,0,1.1,1.4,6.0,0,6,0.7,0,0,0,0.5,42,3,MID,45,MUN
383,James,Garner,0,0,1,8,1,2.8,2.2,0.0,0,3,0.5,0,0,0,0.2,43,3,MID,45,MUN
384,Axel,Tuanzebe,0,0,7,187,3,6.2,17.6,0.0,0,30,2.4,0,0,0,0.1,44,2,DEF,45,MUN
385,Brandon,Williams,1,1,51,1003,11,191.2,200.0,100.0,3,228,49.2,5,0,6,3.4,38,2,DEF,40,MUN
386,Bruno Miguel,Borges Fernandes,8,8,117,1187,6,479.3,551.8,361.0,18,366,139.2,9,0,2,28.4,90,3,MID,80,MUN
387,Odion,Ighalo,0,0,11,92,0,23.8,23.0,135.0,0,24,18.1,0,0,0,0.3,59,4,FWD,65,MUN
388,Timothy,Fosu-Mensah,0,0,7,136,1,28.6,12.0,6.0,0,27,4.2,1,0,1,0.0,45,2,DEF,45,MUN
389,Matt,Ritchie,2,1,74,1312,19,482.7,285.4,218.0,7,293,98.6,8,0,4,0.9,53,2,DEF,55,NEW
390,Fabian,Schär,2,1,55,1669,38,58.3,440.6,179.0,2,297,67.8,4,0,5,1.1,50,2,DEF,50,NEW
391,DeAndre,Yedlin,1,0,26,934,18,118.1,165.6,43.0,0,122,32.9,1,0,3,0.1,44,2,DEF,45,NEW
392,Federico,Fernández,2,3,102,2617,42,74.5,741.0,223.0,13,507,103.7,8,0,8,2.9,46,2,DEF,45,NEW
393,Paul,Dummett,0,0,44,1227,20,63.1,265.2,50.0,4,230,37.7,5,0,2,0.2,43,2,DEF,45,NEW
394,Javier,Manquillo,0,1,65,1597,21,100.8,232.0,40.0,4,288,37.3,8,0,5,0.2,43,2,DEF,45,NEW
395,Florian,Lejeune,2,0,24,440,10,12.6,132.0,81.0,1,88,22.5,1,0,0,0.0,43,2,DEF,45,NEW
396,Jamaal,Lascelles,1,0,73,2076,31,28.1,403.0,125.0,3,358,55.7,8,0,5,3.8,42,2,DEF,45,NEW
397,Ciaran,Clark,2,0,49,1186,14,14.9,331.4,128.0,2,216,47.6,4,0,3,0.2,43,2,DEF,45,NEW
398,Yoshinori,Muto,0,0,9,207,7,15.4,12.6,12.0,0,25,3.7,0,0,0,0.1,51,4,FWD,55,NEW
399,Jose Luis,Mato Sanmartín,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,50,4,FWD,50,NEW
400,Martin,Dubravka,0,0,143,3420,58,0.0,1019.0,0.0,7,719,102.0,11,0,0,2.0,51,1,GK,50,NEW
401,Karl,Darlow,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,43,1,GK,45,NEW
402,Frederick,Woodman,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.8,39,1,GK,40,NEW
403,Miguel,Almirón,4,2,109,3020,48,450.2,481.6,750.0,5,356,168.0,12,0,5,0.8,58,3,MID,60,NEW
404,Christian,Atsu,0,3,37,738,15,186.7,121.4,55.0,0,104,36.3,3,0,2,0.1,53,3,MID,55,NEW
405,Sung-yueng,Ki,0,0,4,135,6,39.8,17.8,0.0,0,18,5.8,0,0,0,0.0,47,3,MID,50,NEW
406,Jonjo,Shelvey,6,2,105,2118,34,597.4,559.4,344.0,15,437,150.4,8,0,3,1.0,49,3,MID,50,NEW
407,Sean,Longstaff,1,2,44,1370,26,217.1,235.8,155.0,0,181,60.8,2,1,2,0.2,50,3,MID,50,NEW
408,Isaac,Hayden,1,4,73,2220,36,227.6,368.6,189.0,3,309,78.5,8,1,4,3.1,44,3,MID,45,NEW
409,Danny,Rose,0,0,47,1753,28,230.8,288.4,44.0,0,290,56.5,5,0,7,1.3,53,2,DEF,55,NEW
410,Joelinton Cássio,Apolinário de Lira,2,2,78,2678,46,433.4,330.8,641.0,3,236,140.5,9,0,7,0.9,55,4,FWD,60,NEW
411,Jack,Colback,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,43,3,MID,45,NEW
412,Jacob,Murphy,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,47,3,MID,50,NEW
413,Jetro,Willems,2,2,64,1492,24,196.0,345.4,198.0,6,283,74.1,3,0,0,0.6,43,2,DEF,45,NEW
414,Rolando,Aarons,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,48,3,MID,50,NEW
415,Allan,Saint-Maximin,3,5,92,1860,22,423.4,434.0,542.0,7,321,139.8,8,0,0,1.8,52,3,MID,55,NEW
416,Emil,Krafth,0,1,37,1015,23,28.8,184.4,39.0,2,187,25.2,3,0,0,0.1,43,2,DEF,45,NEW
417,Andy,Carroll,0,4,34,617,10,162.0,136.6,211.0,0,87,51.1,2,0,1,0.1,54,4,FWD,55,NEW
418,Matthew,Longstaff,2,0,27,572,11,51.6,102.8,49.0,2,104,20.4,1,0,1,0.1,45,3,MID,45,NEW
419,Dwight,Gayle,4,2,58,842,15,86.2,217.0,348.0,10,190,64.7,4,0,2,0.5,50,4,FWD,50,NEW
420,Robert,Elliot,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,40,1,GK,40,NEW
421,Thomas,Allan,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,3,MID,45,NEW
422,Kelland,Watts,0,0,1,16,1,0.0,2.0,0.0,0,3,0.2,0,0,0,0.2,39,2,DEF,40,NEW
423,Liam,Gibson,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,2,DEF,40,NEW
424,Nabil,Bentaleb,0,0,19,747,16,101.0,104.6,20.0,0,113,22.5,2,0,2,0.0,47,3,MID,50,NEW
425,Valentino,Lazaro,1,0,19,472,13,88.1,84.2,38.0,0,81,21.0,0,1,0,0.0,53,3,MID,55,NEW
426,Jack,Young,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,3,MID,45,NEW
427,Timm,Klose,0,0,9,585,13,2.6,121.2,42.0,0,77,16.6,0,0,0,0.0,43,2,DEF,45,NOR
428,Ben,Godfrey,0,0,38,2644,62,57.0,602.8,119.0,0,447,78.3,3,1,3,0.2,44,2,DEF,45,NOR
429,Maximillian,Aarons,0,2,66,3240,71,385.2,566.6,237.0,3,489,119.0,5,0,7,1.3,42,2,DEF,45,NOR
430,Christoph,Zimmermann,0,1,35,1430,27,25.5,366.4,62.0,1,247,45.6,3,0,3,0.0,44,2,DEF,45,NOR
431,Jamal,Lewis,1,0,48,2301,56,262.2,439.0,130.0,3,384,83.3,3,0,4,0.3,44,2,DEF,45,NOR
432,Grant,Hanley,0,0,23,1261,25,3.6,318.8,76.0,1,214,40.0,2,0,4,1.7,40,2,DEF,40,NOR
433,Teemu,Pukki,11,3,139,2884,59,379.5,545.0,1202.0,21,444,211.8,6,0,3,11.4,64,4,FWD,65,NOR
434,Dennis,Srbeny,1,0,13,41,2,3.4,44.2,25.0,1,50,7.0,0,0,0,0.0,52,4,FWD,55,NOR
435,Tim,Krul,0,0,109,3240,68,0.0,1063.0,0.0,10,668,106.3,5,0,4,2.2,46,1,GK,45,NOR
436,Michael,McGovern,0,0,11,158,6,0.0,65.0,0.0,2,46,6.5,0,0,0,4.9,41,1,GK,40,NOR
437,Mario,Vrancic,1,0,29,624,19,107.9,123.0,123.0,1,116,35.4,0,0,3,0.1,62,3,MID,65,NOR
438,Emiliano,Buendía,1,7,94,2458,54,1196.7,711.6,401.0,12,464,231.1,3,1,6,0.7,60,3,MID,60,NOR
439,Onel,Hernández,1,2,52,1374,32,235.5,227.2,445.0,0,173,90.5,1,0,0,0.1,53,3,MID,55,NOR
440,Marco,Stiepermann,0,0,32,1173,32,188.1,120.2,277.0,0,96,58.5,1,0,6,0.1,50,3,MID,55,NOR
441,Kenny,McLean,1,1,77,2965,63,423.9,505.8,274.0,0,424,120.4,5,0,5,0.1,48,3,MID,50,NOR
442,Todd,Cantwell,6,2,111,2484,54,493.1,516.4,656.0,10,410,165.9,6,0,6,13.0,45,3,MID,45,NOR
443,Moritz,Leitner,0,0,16,683,16,127.7,106.8,53.0,0,102,28.8,1,0,1,0.2,43,3,MID,45,NOR
444,Alexander,Tettey,1,1,67,2339,44,116.5,358.0,173.0,3,404,64.9,5,0,5,0.3,44,3,MID,45,NOR
445,Tom,Trybull,0,0,28,1128,25,55.4,198.2,92.0,0,172,34.7,2,0,2,0.6,43,3,MID,45,NOR
446,Josip,Drmic,1,0,26,636,13,67.3,59.6,231.0,0,67,35.3,0,1,0,0.1,53,4,FWD,55,NOR
447,Patrick,Roberts,0,0,3,24,2,0.6,4.4,0.0,0,12,0.5,0,0,0,0.0,50,3,MID,55,NOR
448,Ralf,Fahrmann,0,0,1,21,1,0.0,4.0,0.0,0,6,0.4,0,0,0,0.3,44,1,GK,45,NOR
449,Sam,Byram,0,0,32,1292,23,109.2,273.2,218.0,2,201,60.2,3,0,4,0.1,43,2,DEF,45,NOR
450,Philip,Heise,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.6,39,2,DEF,40,NOR
451,Ibrahim,Amadou,0,0,18,756,20,18.3,177.2,31.0,0,122,22.7,1,0,1,0.1,45,3,MID,45,NOR
452,Adam,Idah,0,0,13,219,9,18.2,13.8,47.0,0,25,7.1,0,0,0,0.1,44,4,FWD,45,NOR
453,Archie,Mair,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,40,1,GK,40,NOR
454,Akin,Famewo,0,0,1,1,0,0.0,0.0,0.0,0,3,0.0,0,0,0,0.1,39,2,DEF,40,NOR
455,Ondrej,Duda,0,1,24,723,9,261.6,115.8,105.0,0,131,48.3,3,0,0,0.1,44,3,MID,50,NOR
456,Lukas,Rupp,0,0,19,692,18,109.1,70.2,88.0,0,79,26.4,1,0,1,0.0,44,3,MID,45,NOR
457,Josh,Martin,0,0,5,32,2,0.8,6.6,17.0,0,14,2.5,0,0,0,0.0,45,3,MID,45,NOR
458,Jordan,Thomas,0,0,1,1,0,0.0,0.0,0.0,0,3,0.0,0,0,0,0.0,40,2,DEF,40,NOR
459,Daniel,Adshead,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,3,MID,45,NOR
460,Lys,Mousset,6,4,84,1223,15,163.1,303.0,530.0,11,248,98.1,3,0,1,2.7,43,4,FWD,50,SHU
461,Enda,Stevens,2,4,142,3345,39,554.5,641.0,338.0,8,639,153.5,13,0,7,4.6,52,2,DEF,50,SHU
462,Kieron,Freeman,0,0,2,6,0,0.3,0.0,0.0,0,5,0.0,0,0,0,0.1,42,2,DEF,45,SHU
463,Jack,O'Connell,0,1,111,2915,28,262.3,576.6,246.0,6,552,108.6,12,0,4,2.3,45,2,DEF,45,SHU
464,George,Baldock,2,4,142,3420,39,485.7,559.8,241.0,7,602,128.6,13,0,7,11.6,50,2,DEF,45,SHU
465,John,Egan,2,1,133,3187,33,25.4,641.4,587.0,9,592,125.4,13,1,3,7.1,47,2,DEF,45,SHU
466,Richard,Stearman,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,1.9,39,2,DEF,40,SHU
467,John,Lundstram,5,4,144,2452,29,382.9,502.8,449.0,15,539,133.9,10,0,5,28.8,46,2,DEF,40,SHU
468,Billy,Sharp,3,2,57,1037,10,186.2,175.4,348.0,9,159,69.9,4,1,1,0.4,52,4,FWD,60,SHU
469,Jake,Eastwood,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,43,1,GK,45,SHU
470,Mark,Duffy,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,52,3,MID,55,SHU
471,John,Fleck,5,2,101,2515,30,648.8,527.4,419.0,13,464,159.6,8,0,8,2.4,47,3,MID,50,SHU
472,Oliver,Norwood,1,3,98,3089,36,808.8,608.4,100.0,6,563,151.8,13,0,8,0.6,47,3,MID,50,SHU
473,David,McGoldrick,2,2,65,1810,18,268.4,303.4,584.0,6,201,115.2,7,0,2,0.2,54,4,FWD,55,SHU
474,Chris,Basham,0,1,123,3242,37,212.1,707.6,103.0,6,639,102.7,13,0,4,2.1,46,2,DEF,45,SHU
475,Simon,Moore,0,0,3,180,6,0.0,28.0,0.0,0,23,2.8,0,0,0,0.1,43,1,GK,45,SHU
476,Luke,Freeman,0,0,13,360,5,77.4,46.2,25.0,0,38,14.9,1,0,2,0.1,50,3,MID,55,SHU
477,Phil,Jagielka,0,0,6,240,6,4.8,75.4,2.0,0,50,8.2,0,0,0,0.4,41,2,DEF,45,SHU
478,Callum,Robinson,1,2,33,669,6,72.8,79.8,156.0,1,73,30.4,2,0,1,0.2,49,3,MID,55,SHU
479,Ravel,Morrison,0,0,1,12,0,0.6,0.0,4.0,0,0,0.2,0,0,0,0.1,45,3,MID,50,SHU
480,Dean,Henderson,0,1,160,3240,33,10.0,718.8,18.0,16,688,74.8,13,0,2,15.7,52,1,GK,45,SHU
481,Ben,Osborn,0,0,19,590,4,108.5,78.4,65.0,0,84,25.3,2,0,0,0.0,47,3,MID,50,SHU
482,Oliver,McBurnie,6,1,86,2105,25,186.9,424.4,830.0,6,300,143.7,9,0,4,0.4,55,4,FWD,60,SHU
483,Michael,Verrips,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,44,1,GK,45,SHU
484,Muhamed,Bešić,0,0,9,243,2,21.5,34.2,29.0,0,40,8.5,0,0,2,0.1,43,3,MID,45,SHU
485,Leon,Clarke,0,0,2,33,2,1.6,4.0,6.0,0,3,1.0,0,0,0,0.1,44,4,FWD,45,SHU
486,Jack,Rodwell,0,0,1,15,0,0.0,1.2,0.0,0,3,0.1,0,0,0,0.0,45,3,MID,45,SHU
487,Jack,Robinson,0,0,14,504,11,30.4,106.8,2.0,2,87,14.0,1,0,0,0.9,40,2,DEF,40,SHU
488,Sander,Berge,1,1,40,943,11,66.0,152.4,82.0,3,147,30.3,4,0,0,0.2,47,3,MID,50,SHU
489,Richairo,Zivkovic,0,0,5,107,4,28.6,9.4,22.0,0,15,6.1,0,0,0,0.0,47,4,FWD,50,SHU
490,Panagiotis,Retsos,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,2,DEF,45,SHU
491,Jannik,Vestergaard,1,0,51,1496,26,81.3,363.8,183.0,6,286,62.8,4,0,3,1.9,45,2,DEF,50,SOU
492,Ryan,Bertrand,1,1,75,2742,52,538.5,436.8,234.0,0,432,121.1,7,1,3,1.0,48,2,DEF,50,SOU
493,Yan,Valery,0,1,18,778,20,44.2,112.0,77.0,0,93,23.3,1,0,1,0.1,46,2,DEF,50,SOU
494,Jan,Bednarek,1,1,84,3057,57,45.5,729.8,95.0,5,539,87.5,7,0,4,1.3,44,2,DEF,45,SOU
495,Jack,Stephens,1,3,85,2451,39,101.5,566.2,97.0,8,432,76.6,7,1,4,2.2,44,2,DEF,45,SOU
496,Maya,Yoshida,0,0,10,558,18,3.7,96.8,77.0,1,85,17.7,1,0,1,0.2,41,2,DEF,45,SOU
497,Kayne,Ramsay,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,1.3,39,2,DEF,40,SOU
498,Charlie,Austin,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,60,4,FWD,60,SOU
