,first_name,second_name,goals_scored,assists,total_points,minutes,goals_conceded,creativity,influence,threat,bonus,bps,ict_index,clean_sheets,red_cards,yellow_cards,selected_by_percent,now_cost,element_type,position,initial_cost,team_name
431,Jonas,Olsson,0,0,8,590,13,1.1,96.4,21,0,60,12.0,1,0,3,0.5,42,2,DEF,45,WBA
432,Craig,Dawson,4,0,102,3276,50,317.1,742.4,418,6,500,147.9,6,0,10,2.5,49,2,DEF,50,WBA
433,Sébastien,Pocognoli,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.2,40,2,DEF,40,WBA
434,Cristian,Gamboa,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.4,40,2,DEF,40,WBA
435,Gareth,McAuley,6,1,131,3140,45,74.3,913.8,367,14,576,135.4,7,0,5,24.7,50,2,DEF,45,WBA
436,James,Chester,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,45,2,DEF,45,WBA
437,Chris,Brunt,3,4,99,2477,37,674.5,509.4,340,11,462,153.1,4,0,5,2.3,48,2,DEF,50,WBA
438,Darren,Fletcher,2,3,103,3231,45,362.3,393.2,260,2,453,101.2,8,0,0,8.1,44,3,MID,45,WBA
439,Craig,Gardner,0,1,14,218,6,137.9,35.4,11,0,52,18.3,1,0,1,0.1,51,3,MID,55,WBA
440,James,Morrison,5,2,84,1741,22,348.9,351.0,237,4,328,93.7,4,0,3,1.1,43,3,MID,50,WBA
441,Claudio,Yacob,0,0,54,2418,36,108.5,346.0,33,0,366,49.0,4,0,9,0.2,43,3,MID,45,WBA
442,Callum,McManaman,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.1,43,3,MID,45,WBA
443,James,McClean,1,3,52,1477,24,331.3,288.6,360,1,236,98.2,2,0,9,0.1,48,3,MID,50,WBA
444,Jonathan,Leko,0,1,12,118,3,29.9,27.4,20,0,38,7.6,0,0,0,0.5,41,3,MID,45,WBA
445,Matt,Phillips,4,9,115,2181,28,508.9,463.2,458,12,357,142.3,6,0,2,4.0,53,3,MID,55,WBA
446,Rickie,Lambert,0,0,1,13,0,11.0,3.6,40,0,3,5.5,0,0,0,0.1,54,4,FWD,55,WBA
447,Saido,Berahino,0,0,26,963,13,73.5,38.4,299,0,50,40.0,4,0,1,0.5,60,4,FWD,65,STO
448,Salomón,Rondón,8,3,118,2892,44,430.3,435.4,1430,10,287,227.8,6,0,2,4.2,63,4,FWD,65,WBA
449,Adrián,San Miguel del Castillo,0,0,64,1440,25,10.0,367.8,0,6,311,37.7,6,0,1,1.7,46,1,GK,50,WHU
450,Darren,Randolph,0,0,69,1980,39,0.0,484.8,0,5,370,48.7,4,0,1,1.3,44,1,GK,45,WHU
451,James,Collins,2,0,69,1655,29,45.4,501.0,169,7,364,71.6,6,0,3,4.5,42,2,DEF,45,WHU
452,Winston,Reid,2,3,102,2587,48,104.4,793.6,141,16,622,104.0,9,1,8,2.4,49,2,DEF,50,WHU
453,Aaron,Cresswell,0,2,60,2115,35,284.7,307.6,121,1,334,71.2,5,1,2,0.3,51,2,DEF,55,WHU
454,Reece,Oxford,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.3,42,2,DEF,45,WHU
455,Angelo,Ogbonna,0,0,45,1755,31,82.4,384.4,51,2,322,51.6,4,0,2,0.7,47,2,DEF,50,WHU
456,Sam,Byram,0,1,29,1249,27,118.2,202.2,72,2,198,39.4,3,1,5,0.3,42,2,DEF,45,WHU
457,Mark,Noble,3,0,71,2389,40,384.8,342.0,233,5,389,95.9,8,0,10,1.2,62,3,MID,65,WHU
458,Cheikhou,Kouyaté,1,1,79,2723,46,147.4,458.8,200,3,438,80.5,9,0,3,0.7,50,3,MID,55,WHU
459,Pedro,Obiang,1,2,55,1763,32,131.3,311.4,52,6,331,49.4,4,0,7,0.3,43,3,MID,45,WHU
460,Dimitri,Payet,2,8,81,1513,28,1096.6,414.0,516,10,347,202.6,4,0,2,6.2,90,3,MID,95,WHU
461,Manuel,Lanzini,8,3,133,2708,53,863.3,639.0,629,20,635,213.5,9,0,9,2.0,59,3,MID,65,WHU
462,Josh,Cullen,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.1,43,3,MID,45,WHU
463,Michail,Antonio,9,8,132,2433,43,503.1,622.4,1105,8,410,222.7,7,1,4,5.3,67,3,MID,70,WHU
464,Håvard,Nordtveit,0,1,31,957,20,63.3,155.4,43,0,160,26.1,3,0,2,0.1,47,3,MID,50,WHU
465,Sofiane,Feghouli,3,3,55,1042,23,320.2,268.0,262,4,220,84.9,1,1,1,0.7,50,3,MID,55,WHU
466,Gökhan,Töre,0,1,10,240,4,87.8,28.2,33,0,29,14.6,1,0,0,0.1,53,3,MID,55,WHU
467,Andy,Carroll,7,2,69,1312,27,220.8,351.8,620,6,256,119.2,3,0,3,2.0,59,4,FWD,65,WHU
468,Enner,Valencia,3,3,54,927,12,117.6,194.2,490,3,173,79.0,2,0,1,1.7,52,4,FWD,55,EVE
469,Diafra,Sakho,1,0,12,181,4,19.6,41.8,45,2,32,10.7,0,0,0,0.1,57,4,FWD,60,WHU
470,Nick,Pope,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,2.5,39,1,GK,40,BUR
471,Paul,Robinson,0,0,5,270,7,0.0,66.2,0,0,45,6.6,0,0,0,2.3,40,1,GK,40,BUR
472,Johann Berg,Gudmundsson,1,3,47,999,19,267.3,220.0,161,3,187,64.8,3,0,1,0.1,48,3,MID,55,BUR
473,Ragnar,Klavan,0,0,43,1410,19,52.5,308.2,78,4,292,44.0,3,0,3,0.6,44,2,DEF,50,LIV
474,Marko,Grujic,0,0,4,43,0,17.4,8.8,39,0,10,6.1,0,0,1,0.2,43,3,MID,50,LIV
475,Jason,Denayer,0,0,56,1878,30,55.1,319.2,62,2,320,43.7,6,0,2,0.1,47,2,DEF,50,SUN
476,Antonio,Barragán,0,0,71,2193,32,219.0,442.2,50,8,455,71.5,7,0,5,1.0,43,2,DEF,45,MID
477,Álvaro,Negredo,9,5,130,2872,45,454.9,542.4,1078,17,436,207.1,10,0,5,10.9,61,4,FWD,65,MID
478,Juan,Zuñiga,1,1,38,823,15,86.4,139.8,79,2,173,30.1,1,0,1,1.1,41,2,DEF,45,WAT
479,Tommie,Hoban,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.2,40,2,DEF,40,WAT
480,Brice,Dja Djédjé,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,44,2,DEF,45,WAT
481,Abdoulaye,Doucouré,1,0,38,1352,32,178.2,179.4,254,0,226,61.1,4,0,4,0.0,46,3,MID,50,WAT
482,Matej,Vydra,0,0,1,3,0,0.3,0.0,0,0,3,0.0,0,0,0,0.3,45,4,FWD,45,WAT
483,Rob,Holding,0,0,32,810,8,49.2,172.0,100,3,171,32.2,4,0,3,3.3,41,2,DEF,45,ARS
484,Georginio,Wijnaldum,6,9,149,2974,37,694.5,648.4,639,14,650,198.5,11,0,2,1.7,75,3,MID,80,LIV
485,Ramadan,Sobhi,0,2,36,855,11,137.3,104.6,149,1,151,38.5,5,0,2,0.5,48,3,MID,55,STO
486,Ola,Aina,0,0,3,26,0,0.9,4.8,17,0,9,2.3,0,0,0,0.1,45,2,DEF,50,CHE
487,Idrissa,Gueye,1,2,80,2681,31,434.1,555.8,237,9,540,122.9,9,0,11,0.4,50,3,MID,50,EVE
488,Leroy,Sané,5,7,105,1781,15,505.1,397.2,632,8,343,153.7,9,0,4,7.5,77,3,MID,80,MCI
489,Bradley,Guzan,0,0,36,900,17,0.0,228.4,0,3,197,22.9,3,0,0,0.7,42,1,GK,45,MID
490,Gastón,Ramírez,2,3,59,1539,22,509.9,287.2,364,6,244,115.6,6,1,8,0.5,52,3,MID,55,MID
491,Jérémy,Pied,0,0,5,129,1,20.7,20.6,21,0,24,6.3,0,0,0,0.0,47,2,DEF,50,SOU
492,Chuba,Akpom,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.1,51,4,FWD,55,ARS
493,Sullay,Kaikai,0,0,1,24,0,1.8,0.0,4,0,1,0.5,0,0,0,0.0,45,3,MID,45,CRY
494,Mason,Holgate,0,1,54,1372,18,152.2,286.8,83,5,303,52.3,5,0,2,7.1,41,2,DEF,45,EVE
495,Benjamin,Chilwell,1,0,19,699,18,48.4,137.0,88,0,136,27.2,1,0,2,0.2,43,2,DEF,45,LEI
496,Bartosz,Kapustka,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.1,50,3,MID,55,LEI
497,Jose Angel,Esmoris Tasende,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.1,43,2,DEF,45,MCI
498,Papy,Djilobodji,0,0,24,1577,35,25.9,487.6,124,0,281,63.8,2,1,4,0.2,42,2,DEF,45,SUN
499,Fernando,Llorente,15,3,146,2442,51,489.6,639.8,1086,22,512,220.3,5,0,2,9.4,63,4,FWD,65,SWA
500,Cameron,Carter-Vickers,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,43,2,DEF,45,TOT
501,Daniel,Lafferty,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.3,40,2,DEF,40,BUR
502,Paul,Pogba,5,4,115,2608,21,953.5,713.0,839,14,512,250.0,13,0,7,7.3,82,3,MID,85,MNU
503,Jack,Stephens,0,1,60,1471,24,58.2,350.4,58,10,341,46.6,6,0,1,5.2,42,2,DEF,40,SOU
504,Arthur,Masuaku,0,1,34,972,24,126.7,219.8,18,7,253,36.4,3,0,1,0.1,47,2,DEF,50,WHU
505,Donald,Love,0,1,21,611,11,73.6,157.6,17,1,133,24.9,1,0,1,4.2,38,2,DEF,40,SUN
506,Borja,Bastón,1,2,32,561,11,91.9,59.0,190,1,83,33.1,1,0,0,0.0,66,4,FWD,70,SWA
507,Olayinka Fredrick Oladotun,Ladapo,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,45,4,FWD,45,CRY
508,Keshi,Anderson,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,45,4,FWD,45,CRY
509,Kane,Wilson,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.4,40,2,DEF,40,WBA
510,Sam,Field,0,0,9,275,1,49.0,16.4,3,0,50,6.7,1,0,2,0.0,43,3,MID,45,WBA
511,Tom,Davies,2,3,63,1544,17,246.1,259.0,208,0,248,70.9,8,0,4,2.3,44,3,MID,45,EVE
512,Harry,Winks,1,1,30,494,6,122.1,128.0,77,0,141,32.8,0,0,1,0.0,45,3,MID,45,TOT
513,Greg,Olley,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,43,3,MID,45,HUL
514,Josh,Clackstone,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.1,40,2,DEF,40,HUL
515,Jarrod,Bowen,0,0,8,181,8,17.9,3.8,36,0,21,5.7,0,0,0,0.1,45,4,FWD,45,HUL
516,Dusan,Kuciak,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.2,40,1,GK,40,HUL
517,Greg,Luer,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.1,44,4,FWD,45,HUL
518,Josh,Tymon,0,0,9,323,8,20.5,40.2,2,0,57,6.4,1,0,1,0.3,40,2,DEF,40,HUL
519,Lynden,Gooch,0,0,12,366,9,66.4,36.4,54,0,43,15.4,1,0,3,0.2,41,3,MID,45,SUN
520,Joel,Asoro,0,0,1,10,0,0.0,0.0,2,0,3,0.2,0,0,0,0.0,44,3,MID,45,SUN
521,Alex,Baptiste,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.1,40,2,DEF,40,MID
522,Trent,Alexander-Arnold,0,0,8,167,2,20.2,32.4,48,0,32,10.1,0,0,0,0.0,43,3,MID,45,LIV
523,Alexander,Manninger,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.3,40,1,GK,40,LIV
524,Steven,Defour,1,3,54,1068,13,386.4,249.2,96,6,245,73.3,5,0,1,0.2,56,3,MID,60,BUR
525,Jonathan,Calleri,1,0,23,540,4,115.0,56.2,265,0,47,43.2,3,0,0,0.1,66,4,FWD,70,WHU
526,Fabio Pereira,da Silva,0,0,58,1847,30,273.9,355.8,39,8,347,67.1,6,0,8,0.4,42,2,DEF,45,MID
527,Pablo,Maffeo,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,45,2,DEF,45,MCI
528,Luke,McGee,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.1,39,1,GK,40,TOT
529,Nathaniel,Chalobah,0,1,12,167,3,51.1,40.6,7,0,54,9.9,0,0,2,0.0,45,3,MID,45,CHE
530,Aiden,O'Neill,0,0,3,85,4,5.1,7.6,8,0,16,2.1,0,0,0,0.0,43,3,MID,45,BUR
531,Josh,Robson,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.1,40,2,DEF,40,SUN
532,Steven,Pienaar,0,0,15,802,13,134.4,90.8,98,0,77,32.3,2,1,5,0.0,48,3,MID,50,SUN
533,Reece,Burke,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,40,2,DEF,40,WHU
534,Ashley,Fletcher,0,0,16,367,13,64.2,30.6,160,0,33,24.4,0,0,2,0.2,50,4,FWD,50,WHU
535,Ryan,Fraser,3,9,100,1764,32,536.5,338.4,332,8,345,120.7,7,0,3,1.2,46,3,MID,50,BOU
536,Thomas,Robson,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.1,40,2,DEF,40,SUN
537,Javier,Manquillo,1,0,38,1430,28,98.7,242.2,66,0,210,40.8,2,0,2,0.0,43,2,DEF,45,SUN
538,Roberto,Pereyra,2,3,43,1036,17,239.3,168.0,141,2,186,54.7,3,1,2,0.2,58,3,MID,60,WAT
539,Daryl,Janmaat,2,1,50,1614,33,222.3,309.4,254,0,261,78.8,2,0,2,0.2,45,2,DEF,50,WAT
540,Claudio,Bravo,0,0,73,1968,26,0.0,292.2,0,3,366,28.9,6,0,0,1.2,50,1,GK,55,MCI
541,Edimilson,Fernandes,0,1,38,1002,18,109.9,107.8,209,0,148,42.3,3,0,4,0.0,47,3,MID,50,WHU
542,Hiram,Boateng,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,45,3,MID,45,CRY
543,Julien,Ngoy,0,0,5,49,1,12.1,7.4,46,0,16,6.5,0,0,0,0.1,45,4,FWD,45,STO
544,Ben,Hinchcliffe,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,45,4,FWD,45,HUL
545,Oliver,McBurnie,0,0,5,82,5,33.0,8.0,39,0,17,8.0,0,0,0,0.1,45,4,FWD,45,SWA
546,Maksymilian,Stryjek,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.1,40,1,GK,40,SUN
547,Jack,Rose,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.2,40,1,GK,40,WBA
548,Lucas,Pérez,1,1,20,272,2,105.4,65.4,163,0,83,32.9,1,0,0,0.1,78,4,FWD,85,ARS
549,Simone,Zaza,0,0,10,459,14,112.4,16.4,207,0,21,32.9,2,0,2,0.1,60,4,FWD,70,WHU
550,Sofiane,Boufal,1,1,40,1104,22,328.6,197.0,265,1,160,78.6,3,0,5,0.1,67,3,MID,70,SOU
551,Stefano,Okaka,4,0,43,959,23,179.6,197.6,494,3,157,87.1,2,0,5,0.1,51,4,FWD,55,WAT
552,Patrick,Bamford,1,0,21,326,8,26.9,51.0,139,2,59,21.5,0,0,1,0.1,49,4,FWD,50,MID
553,David,Marshall,0,0,32,1440,44,0.3,423.0,0,0,262,42.3,0,0,0,0.1,44,1,GK,45,HUL
554,Shkodran,Mustafi,2,2,90,2274,30,159.7,598.2,364,8,513,112.4,8,0,11,1.4,58,2,DEF,60,ARS
555,Adrian,Mariappa,0,0,15,562,13,12.7,162.6,26,3,121,20.1,1,0,0,0.4,40,2,DEF,40,WAT
556,Will,Keane,0,0,8,280,10,50.1,2.8,39,0,9,8.3,1,0,0,0.2,44,4,FWD,45,HUL
557,Alfie,Mawson,4,0,94,2430,45,62.0,678.0,302,9,541,104.2,7,0,1,1.9,46,2,DEF,45,SWA
558,Didier,Ndong,1,1,67,2520,48,310.1,340.4,140,1,397,78.9,5,0,5,0.0,48,3,MID,50,SUN
559,Jeff,Hendrick,2,1,76,2691,47,234.4,284.6,259,1,286,77.4,9,1,6,0.1,53,3,MID,55,BUR
560,Marcos,Alonso,6,5,177,2693,19,420.4,618.2,536,11,675,157.6,15,0,2,16.0,69,2,DEF,60,CHE
561,Bruno,Martins Indi,1,0,106,3146,50,34.4,682.6,266,9,634,98.6,11,0,4,0.7,49,2,DEF,50,STO
562,Adama,Traoré,0,1,52,1543,22,320.5,283.2,176,2,264,77.9,6,0,1,0.1,48,3,MID,50,MID
563,Pau,López Sabata,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,49,1,GK,50,TOT
564,Georges-Kévin,Nkoudou,0,0,8,54,0,7.7,17.0,26,0,25,5.2,0,0,0,0.0,68,3,MID,70,TOT
565,James,Weir,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,43,3,MID,45,HUL
566,Islam,Slimani,7,4,83,1281,23,268.4,338.2,516,9,271,111.3,5,0,1,0.6,82,4,FWD,85,LEI
567,Álvaro,Arbeloa,0,0,0,258,9,32.5,37.0,3,0,34,7.3,0,0,3,0.1,45,2,DEF,50,WHU
568,Dieumerci,Mbokani,0,2,27,764,16,107.3,52.4,235,0,43,39.6,3,0,0,0.0,54,4,FWD,55,HUL
569,David,Luiz Moreira Marinho,1,1,132,2954,26,158.1,651.0,280,10,675,109.1,15,0,6,5.0,62,2,DEF,60,CHE
570,Hal,Robson-Kanu,3,2,52,701,13,130.7,166.2,255,3,144,53.8,1,0,3,0.3,50,4,FWD,50,WBA
571,Moussa,Sissoko,0,3,43,909,5,274.2,133.0,212,0,162,61.0,4,0,3,0.1,66,3,MID,70,TOT
572,Markus,Henriksen,0,0,20,638,13,62.9,52.4,60,0,75,17.4,0,0,1,0.0,49,3,MID,55,HUL
573,Lee,Grant,0,0,106,2520,34,0.0,644.0,0,9,546,64.7,9,0,1,6.5,43,1,GK,40,STO
574,Victor,Anichebe,3,1,48,1219,21,195.3,210.4,505,5,166,90.4,3,0,2,2.2,43,4,FWD,45,SUN
575,Mathieu,Flamini,0,0,12,274,6,13.7,33.0,13,0,47,5.9,0,0,0,0.1,42,3,MID,45,CRY
576,Michael,Simões Domingues,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,44,1,GK,45,SUN
577,Aleix,García Serrano,0,0,4,77,2,19.1,14.0,0,0,25,3.4,0,0,0,0.0,50,3,MID,50,MCI
578,Jonathan,Benteke,0,0,1,7,0,0.3,5.0,9,0,3,1.4,0,0,0,0.4,43,4,FWD,45,CRY
579,Ezekiel,Fryers,0,1,9,188,7,36.3,41.6,8,0,38,8.6,0,0,0,0.0,45,2,DEF,45,CRY
580,Luke,Dreher,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,44,3,MID,45,CRY
581,Oviemuno,Ejaria,0,0,2,8,0,1.3,0.0,2,0,6,0.3,0,0,0,0.0,44,3,MID,45,LIV
582,Ben,Hamer,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,43,1,GK,45,LEI
583,Lloyd,Isgrove,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,44,3,MID,45,SOU
584,Ben,Wynter,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.1,40,2,DEF,40,CRY
585,Jake,Hesketh,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,45,3,MID,45,SOU
586,George,Honeyman,0,0,7,235,4,42.7,34.2,29,0,30,10.6,1,0,1,0.0,45,3,MID,45,SUN
587,Jeff,Reine-Adelaide,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,45,3,MID,45,ARS
588,Olufela,Olomola,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,44,3,MID,45,SOU
589,Dominic,Solanke,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,50,4,FWD,50,CHE
590,Raphael,Spiegel,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.2,40,1,GK,40,WHU
591,Sam,McQueen,0,1,23,616,9,58.4,123.6,25,0,132,20.8,1,0,0,0.1,42,3,MID,45,SOU
592,Ainsley,Maitland-Niles,0,0,1,2,0,0.0,2.2,0,0,5,0.2,0,0,0,0.0,45,3,MID,45,ARS
593,Kevin,Long,0,0,3,270,6,0.2,56.4,4,0,39,6.1,0,0,0,0.1,40,2,DEF,40,BUR
594,Dominic,Calvert-Lewin,1,0,17,347,7,10.0,53.2,82,1,46,14.1,0,0,1,0.1,45,4,FWD,45,EVE
595,Mateusz,Hewelt,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.1,40,1,GK,40,EVE
596,Stuart,Taylor,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.1,40,1,GK,40,SOU
597,Daniel,James,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,45,3,MID,45,SWA
598,Thibaud,Verlinden,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,45,3,MID,45,STO
599,Ryan,Allsop,0,0,3,90,1,0.0,33.8,0,0,17,3.4,0,0,0,0.1,40,1,GK,40,BOU
600,Alex,Palmer,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,40,1,GK,40,WBA
601,Matthew,James,0,0,1,1,0,0.0,0.0,0,0,3,0.0,0,0,0,0.0,45,3,MID,45,LEI
602,Ben,Woodburn,0,0,5,86,1,12.6,7.4,34,0,14,5.4,0,0,0,0.0,43,3,MID,45,LIV
603,Joshua,Sims,0,1,12,211,1,38.2,41.8,83,0,48,16.3,1,0,0,0.3,41,3,MID,45,SOU
604,Andrew,Eleftheriou,0,0,0,52,2,0.8,5.2,0,0,4,0.6,0,0,0,0.0,40,2,DEF,40,WAT
605,Michael,Phillips,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,45,3,MID,45,CRY
606,Oluwatosin,Adarabioyo,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,45,2,DEF,45,MCI
607,Alex,Pike,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,40,2,DEF,40,WHU
608,Marcus,Browne,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,45,3,MID,45,WHU
609,Domingos,Quina,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,45,3,MID,45,WHU
610,Noor,Husin,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,45,3,MID,45,CRY
611,Aaron,Wan-Bissaka,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,45,3,MID,45,CRY
612,Josh,Maja,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.1,45,4,FWD,45,SUN
613,Rekeem,Harper,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,45,3,MID,45,WBA
614,Ethan,Robson,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,45,3,MID,45,SUN
615,Jonjoe,Kenny,0,0,1,13,0,0.6,0.0,0,0,2,0.0,0,0,0,0.0,40,2,DEF,40,EVE
616,Elliot,Embleton,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,44,3,MID,45,SUN
617,Declan,Rice,0,0,1,1,0,0.3,0.6,0,0,3,0.1,0,0,0,0.0,45,3,MID,45,WHU
618,Charlie,Rowan,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,40,2,DEF,40,WAT
619,Michael,Folivi,0,0,1,10,0,0.1,0.0,0,0,2,0.0,0,0,0,0.0,45,4,FWD,45,WAT
620,Brandon,Mason,0,0,1,113,5,0.8,11.4,0,0,13,1.2,0,0,0,0.1,39,2,DEF,40,WAT
621,Carl,Stewart,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,45,3,MID,45,WAT
622,Harry,Lewis,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,40,1,GK,40,SOU
623,Michael,Ledger,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,40,2,DEF,40,SUN
624,Gabriel Fernando,de Jesus,7,4,67,651,5,165.9,335.8,436,12,258,92.9,3,0,2,14.7,91,4,FWD,90,MCI
625,Joey,Barton,1,2,37,1105,16,147.4,184.8,86,0,205,41.9,4,0,4,0.1,41,3,MID,45,BUR
626,Ademola,Lookman,1,0,16,289,2,15.5,55.8,193,0,33,26.1,1,0,0,0.0,50,3,MID,55,EVE
627,Wilfred,Ndidi,2,3,59,1521,28,93.8,313.6,357,2,288,76.4,4,0,0,0.7,46,3,MID,50,LEI
628,Rudy,Gestede,1,0,21,533,12,148.4,79.4,254,0,80,48.1,1,0,3,0.1,45,4,FWD,50,MID
629,Evandro,Goebel,0,0,18,576,10,171.0,42.4,20,0,88,23.2,3,0,1,0.0,49,3,MID,50,HUL
630,Joel,Taylor,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,40,2,DEF,40,STO
631,Luciano,Narsingh,0,3,25,416,8,105.7,74.4,60,0,75,23.9,1,0,0,0.0,51,3,MID,55,SWA
632,Martin,Olsson,2,0,52,1252,18,149.5,262.0,114,3,234,52.6,4,0,2,0.8,41,2,DEF,45,SWA
633,Omar,Elabdellaoui,0,0,13,615,16,70.4,84.6,8,0,111,16.4,1,0,0,0.0,44,2,DEF,45,HUL
634,Joleon,Lescott,0,0,1,124,5,0.3,39.0,0,0,14,3.9,0,0,0,0.3,39,2,DEF,40,SUN
635,Mauro,Zárate,0,1,8,204,3,52.8,18.8,71,0,27,14.3,0,0,0,0.0,52,4,FWD,55,WAT
636,M'Baye,Niang,2,2,49,1246,27,186.3,190.0,364,6,183,73.4,3,0,2,0.4,58,4,FWD,60,WAT
637,Andrea,Ranocchia,2,2,55,1330,31,39.0,444.4,158,9,299,64.2,3,0,2,1.3,45,2,DEF,45,HUL
638,Giedrius,Arlauskis,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,40,1,GK,40,WAT
639,Robbie,Brady,1,3,39,719,11,253.0,151.2,116,4,143,51.6,1,0,1,0.2,55,3,MID,55,BUR
640,Ashley,Westwood,0,0,13,551,9,64.3,50.8,2,0,68,11.8,1,0,3,0.0,45,3,MID,45,BUR
641,Jordan,Ayew,1,4,39,867,7,122.5,141.0,219,2,122,47.9,5,0,1,0.6,50,4,FWD,50,SWA
642,Manolo,Gabbiadini,4,1,38,724,12,85.0,165.6,432,4,124,67.8,3,0,1,6.5,64,4,FWD,65,SOU
643,Alfred,N'Diaye,1,0,34,1273,30,98.3,158.8,137,2,177,39.1,4,0,7,0.8,41,3,MID,45,HUL
644,Molla,Wagué,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,44,2,DEF,45,LEI
645,Luka,Milivojevic,2,0,42,1224,16,96.5,192.4,130,3,169,41.8,5,0,4,0.1,50,3,MID,50,CRY
646,Kamil,Grosicki,0,5,43,1143,27,360.9,133.6,309,0,132,80.3,3,0,1,0.2,55,3,MID,55,HUL
