,first_name,second_name,goals_scored,assists,total_points,minutes,goals_conceded,creativity,influence,threat,bonus,bps,ict_index,clean_sheets,red_cards,yellow_cards,selected_by_percent,now_cost,element_type,position,initial_cost,team_name
207,Michael,Keane,0,1,81,2559,46,58.4,703.4,124.0,11,513,88.7,7,0,3,5.1,53,2,DEF,55,EVE
208,Yannick,Bolasie,1,1,35,848,14,109.0,98.6,204.0,0,80,40.8,3,0,0,0.2,64,3,MID,65,EVE
209,Kevin,Mirallas,0,0,5,135,8,20.2,16.4,42.0,0,19,7.9,0,0,1,0.8,60,3,MID,65,EVE
210,James,McCarthy,0,0,6,204,6,19.3,33.8,4.0,0,41,5.8,0,0,0,0.0,49,3,MID,50,EVE
211,Muhamed,Besic,0,0,2,46,0,11.5,18.2,0.0,0,10,3.0,0,0,0,0.1,42,3,MID,45,EVE
212,Morgan,Schneiderlin,0,0,52,2124,38,159.2,361.2,52.0,1,344,57.2,6,1,4,0.5,47,3,MID,50,EVE
213,Idrissa,Gueye,2,2,87,2749,45,303.6,577.0,166.0,7,552,104.6,9,1,6,0.9,48,3,MID,50,EVE
214,Tom,Davies,2,2,66,1892,24,207.2,242.8,218.0,3,223,65.8,6,0,7,0.4,51,3,MID,55,EVE
215,Ademola,Lookman,0,1,10,153,6,20.5,12.0,43.0,0,30,7.5,0,0,0,0.1,51,3,MID,55,EVE
216,Davy,Klaassen,0,0,7,248,6,33.7,23.0,28.0,0,18,8.3,0,0,0,0.4,69,3,MID,75,EVE
217,Dominic,Calvert-Lewin,4,8,88,1871,28,322.6,354.0,630.0,3,255,130.2,6,0,4,3.5,49,4,FWD,50,EVE
218,Sandro,Ramírez,0,0,10,275,7,28.3,8.8,67.0,0,21,9.8,1,0,0,0.4,70,4,FWD,75,EVE
219,Wayne,Rooney,10,3,113,2265,33,573.7,585.0,467.0,20,480,162.4,7,0,5,9.3,71,4,FWD,75,EVE
220,Gylfi,Sigurdsson,4,4,96,2257,40,614.9,485.6,437.0,8,396,154.0,6,0,2,1.9,80,3,MID,85,EVE
221,Cuco,Martina,0,2,55,1830,30,238.8,468.8,39.0,0,367,74.9,5,0,2,1.1,41,2,DEF,45,EVE
222,Eliaquim,Mangala,0,0,22,617,7,19.9,113.8,32.0,0,118,16.8,2,0,0,0.1,50,2,DEF,50,EVE
223,Nikola,Vlasic,0,0,18,572,12,159.1,91.8,85.0,0,80,33.6,1,0,0,0.0,53,3,MID,55,EVE
224,Oumar,Niasse,8,3,83,1076,23,159.2,370.6,634.0,14,248,115.2,0,0,2,5.0,46,4,FWD,50,EVE
225,Beni,Baningime,0,0,7,192,2,3.8,9.4,0.0,0,20,1.3,0,0,1,0.0,45,3,MID,45,EVE
226,Cenk,Tosun,5,0,55,984,13,226.4,232.4,304.0,9,192,75.6,4,0,0,2.1,67,4,FWD,75,EVE
227,Luke,Garbutt,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,2,DEF,40,EVE
228,Joel,Coleman,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,3.8,39,1,GK,40,HUD
229,Jonas,Lössl,0,1,135,3420,58,30.0,846.8,0.0,11,701,87.8,10,0,1,6.8,46,1,GK,45,HUD
230,Christopher,Schindler,0,2,102,3264,53,107.1,928.0,149.0,15,692,119.1,9,1,6,3.2,46,2,DEF,45,HUD
231,Chris,Löwe,0,0,60,1585,26,125.5,266.0,39.0,0,321,43.0,7,0,1,1.1,44,2,DEF,45,HUD
232,Tommy,Smith,0,1,50,1902,31,251.6,322.0,50.0,2,311,62.8,5,0,7,0.2,47,2,DEF,50,HUD
233,Michael,Hefele,0,0,1,32,1,0.1,4.0,0.0,0,1,0.4,0,0,1,0.1,42,2,DEF,45,HUD
234,Martin,Cranie,0,0,2,179,7,1.7,44.0,2.0,0,35,4.7,0,0,0,0.2,40,2,DEF,40,HUD
235,Jon Gorenc,Stankovic,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,39,2,DEF,40,HUD
236,Mark,Hudson,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,40,2,DEF,40,HUD
237,Mathias,Jorgensen,0,3,107,3420,58,123.6,768.6,169.0,9,623,106.2,10,0,6,6.6,45,2,DEF,45,HUD
238,Aaron,Mooy,4,3,113,3066,52,848.8,753.2,350.0,8,576,195.2,10,0,4,4.7,52,3,MID,55,HUD
239,Rajiv,van La Parra,3,0,74,2131,36,261.6,322.6,544.0,3,240,112.7,6,1,3,0.4,44,3,MID,50,HUD
240,Jonathan,Hogg,0,0,53,2396,40,172.8,475.0,61.0,0,400,71.2,7,1,8,0.2,44,3,MID,45,HUD
241,Philip,Billing,0,0,22,755,11,58.6,111.4,26.0,0,98,19.3,3,0,3,0.2,44,3,MID,45,HUD
242,Joe,Lolley,1,0,11,217,5,20.0,50.6,47.0,0,28,11.8,0,0,1,0.1,43,3,MID,45,HUD
243,Jack,Payne,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,3,MID,45,HUD
244,Dean,Whitehead,0,0,4,68,3,1.1,6.6,0.0,0,16,0.8,0,0,0,0.1,42,3,MID,45,HUD
245,Harry,Bunn,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,3,MID,45,HUD
246,Sean,Scannell,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,3,MID,45,HUD
247,Elias,Kachunga,1,1,46,1327,23,152.1,151.0,246.0,0,151,54.5,6,0,1,0.1,57,3,MID,60,HUD
248,Tom,Ince,2,1,82,2450,39,331.3,253.0,794.0,3,269,138.0,7,0,0,0.4,55,3,MID,60,HUD
249,Danny,Williams,0,0,28,1115,22,83.0,131.4,56.0,0,134,27.0,0,0,2,0.0,48,3,MID,50,HUD
250,Collin,Quaner,0,4,44,1268,23,255.7,209.0,283.0,0,173,74.8,3,0,4,4.8,45,4,FWD,45,HUD
251,Laurent,Depoitre,6,2,94,1807,34,191.4,352.0,451.0,14,283,99.6,4,0,1,2.6,50,4,FWD,55,HUD
252,Steve,Mounie,7,2,92,1849,32,270.7,377.0,600.0,12,269,124.5,6,0,2,1.7,55,4,FWD,60,HUD
253,Scott,Malone,0,1,41,1110,23,146.8,221.6,97.0,4,211,46.5,3,0,3,0.2,43,2,DEF,45,HUD
254,Florent,Hadergjonaj,0,1,51,1670,28,381.8,310.0,95.0,5,274,78.8,4,0,3,0.1,45,2,DEF,45,HUD
255,Abdelhamid,Sabiri,0,1,10,217,5,40.6,30.8,53.0,0,30,12.4,1,0,1,0.0,47,3,MID,50,HUD
256,Robert,Green,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,40,1,GK,40,HUD
257,Terence,Kongolo,0,0,30,1047,14,52.2,268.0,47.0,2,182,36.7,2,0,0,0.0,44,2,DEF,45,HUD
258,Alex,Pritchard,1,2,40,997,12,300.3,173.6,213.0,3,168,68.7,3,0,1,0.1,54,3,MID,55,HUD
259,Kasper,Schmeichel,0,0,123,2965,47,11.1,687.2,0.0,17,592,69.9,8,0,3,4.1,51,1,GK,50,LEI
260,Ben,Hamer,0,0,9,274,7,0.0,51.8,0.0,0,54,5.1,1,0,0,0.1,43,1,GK,45,LEI
261,Wes,Morgan,0,0,61,2817,52,62.0,530.0,158.0,1,390,75.1,5,0,4,2.9,44,2,DEF,45,LEI
262,Christian,Fuchs,0,1,57,1917,35,282.2,396.6,55.0,8,370,73.5,4,0,1,1.9,47,2,DEF,50,LEI
263,Danny,Simpson,0,0,55,2306,41,121.2,444.2,42.0,0,342,60.7,5,0,4,2.2,43,2,DEF,45,LEI
264,Robert,Huth,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,48,2,DEF,50,LEI
265,Yohan,Benalouane,0,0,1,90,2,1.3,24.8,18.0,0,7,4.4,0,0,0,0.1,42,2,DEF,45,LEI
266,Benjamin,Chilwell,0,2,65,1848,30,332.1,382.8,63.0,4,381,78.0,6,1,1,3.1,44,2,DEF,45,LEI
267,Harry,Maguire,2,4,117,3420,60,254.3,955.8,478.0,10,716,168.8,9,0,7,10.9,55,2,DEF,50,LEI
268,Riyad,Mahrez,12,13,195,2948,51,924.0,966.0,932.0,19,682,282.6,9,0,2,8.2,87,3,MID,85,LEI
269,Marc,Albrighton,2,8,107,2533,42,718.3,580.0,300.0,12,458,160.2,8,1,5,2.2,55,3,MID,55,LEI
270,Demarai,Gray,3,3,80,1683,35,412.8,290.6,461.0,2,308,116.7,4,0,2,0.6,53,3,MID,55,LEI
271,Daniel,Amartey,0,0,13,486,7,10.3,81.2,0.0,0,53,9.2,3,1,0,0.2,43,3,MID,45,LEI
272,Nampalys,Mendy,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,3,MID,45,LEI
273,Wilfred,Ndidi,0,4,78,2896,45,230.7,640.4,299.0,4,449,117.2,9,2,6,0.4,49,3,MID,50,LEI
274,Ahmed,Musa,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.4,61,3,MID,65,LEI
275,Vicente,Iborra,3,0,58,1411,23,131.6,341.6,150.0,6,293,62.3,3,0,0,0.1,57,3,MID,60,LEI
276,Jamie,Vardy,20,2,183,3248,57,439.9,822.8,1222.0,28,674,248.6,8,0,3,21.7,88,4,FWD,85,LEI
277,Shinji,Okazaki,6,3,76,1314,19,228.1,347.6,508.0,7,275,107.9,5,0,2,2.9,53,4,FWD,55,LEI
278,Kelechi,Iheanacho,3,4,54,818,17,185.6,214.2,350.0,5,171,74.5,1,0,2,0.8,65,4,FWD,70,LEI
279,Eldin,Jakupovic,0,0,4,180,6,0.0,67.8,0.0,0,36,6.8,0,0,0,0.1,42,1,GK,45,LEI
280,Matty,James,0,0,26,991,15,52.7,114.6,145.0,0,121,31.4,4,0,2,0.2,44,3,MID,45,LEI
281,Aleksandar,Dragovic,0,0,28,766,14,3.6,177.8,35.0,0,166,21.8,4,0,2,0.1,49,2,DEF,50,LEI
282,Hamza,Choudhury,0,1,13,375,9,20.2,68.0,16.0,0,60,10.4,0,0,1,0.0,44,3,MID,45,LEI
283,George,Thomas,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,3,MID,45,LEI
284,Adrien Sebastian,Perruchet Silva,0,2,23,760,18,120.0,133.2,65.0,0,128,31.8,1,0,3,0.0,59,3,MID,60,LEI
285,Fousseni,Diabaté,0,1,21,579,12,130.8,98.6,67.0,0,72,29.7,0,0,1,0.1,49,4,FWD,50,LEI
286,Harvey,Barnes,0,0,3,8,0,1.0,0.2,6.0,0,8,0.6,0,0,0,0.0,45,3,MID,45,LEI
287,Sam,Hughes,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,2,DEF,40,LEI
288,Layton,Ndukwu,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,2,DEF,40,LEI
289,Alex,Oxlade-Chamberlain,3,7,94,1718,28,625.1,548.0,494.0,5,423,166.5,5,0,3,2.2,55,3,MID,60,LIV
290,Simon,Mignolet,0,0,67,1710,24,0.0,281.0,0.0,0,329,28.0,7,0,3,1.1,47,1,GK,50,LIV
291,Loris,Karius,0,0,88,1710,14,0.0,280.6,0.0,5,382,27.9,10,0,1,1.9,49,1,GK,50,LIV
292,Dejan,Lovren,2,1,110,2124,24,104.5,656.4,242.0,10,539,100.2,11,0,4,1.5,53,2,DEF,55,LIV
293,Alberto,Moreno,0,1,52,1264,19,250.1,261.8,106.0,3,328,61.7,6,0,1,1.2,43,2,DEF,45,LIV
294,Nathaniel,Clyne,0,0,7,173,1,23.8,21.8,41.0,0,25,8.7,1,0,1,0.3,53,2,DEF,55,LIV
295,Joseph,Gomez,0,2,86,1901,22,285.6,437.4,46.0,9,480,76.9,9,0,3,2.2,45,2,DEF,45,LIV
296,Joel,Matip,1,0,81,1995,27,96.1,544.8,140.0,3,470,78.1,9,0,3,1.7,54,2,DEF,55,LIV
297,Ragnar,Klavan,1,0,78,1449,15,65.0,357.2,43.0,9,384,46.6,8,0,0,1.8,41,2,DEF,45,LIV
298,James,Milner,0,3,77,1759,25,615.5,437.2,272.0,4,459,132.5,6,0,3,2.5,60,2,DEF,65,LIV
299,Trent,Alexander-Arnold,1,2,83,1573,17,399.2,358.2,142.0,10,385,90.1,8,0,3,5.5,44,2,DEF,45,LIV
300,Leiva,Lucas,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,3,MID,45,LIV
301,Jordan,Henderson,1,1,75,2169,21,448.8,417.0,110.0,3,382,97.8,14,0,1,1.2,53,3,MID,55,LIV
302,Philippe,Coutinho,7,7,103,1109,14,624.4,550.4,519.0,15,381,169.4,5,0,0,3.0,91,3,MID,90,LIV
303,Emre,Can,3,6,92,2089,29,426.4,546.4,231.0,10,499,120.6,8,0,8,4.0,49,3,MID,50,LIV
304,Adam,Lallana,0,0,13,234,1,113.4,32.6,128.0,0,37,27.3,1,0,1,0.3,73,3,MID,75,LIV
305,Oluwaseyi,Ojo,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,50,3,MID,50,LIV
306,Sadio,Mané,10,8,147,2189,24,739.1,677.4,964.0,8,499,238.0,15,1,3,8.5,94,3,MID,95,LIV
307,Marko,Grujic,0,0,3,14,0,11.7,7.4,0.0,0,9,1.9,0,0,0,0.4,42,3,MID,45,LIV
308,Georginio,Wijnaldum,1,2,85,2381,23,356.2,341.8,399.0,1,406,109.9,15,0,1,2.2,66,3,MID,70,LIV
309,Ben,Woodburn,0,0,1,6,0,2.3,0.4,2.0,0,3,0.5,0,0,0,0.3,42,3,MID,45,LIV
310,Mohamed,Salah,32,12,303,2905,29,942.5,1496.2,2109.0,26,881,454.4,15,0,1,56.7,106,3,MID,90,LIV
311,Roberto,Firmino,15,8,181,2760,32,834.5,951.0,1341.0,29,758,312.7,16,0,1,36.1,95,4,FWD,85,LIV
312,Danny,Ings,1,1,18,262,0,42.0,57.8,143.0,0,53,24.0,3,0,0,0.2,54,4,FWD,55,LIV
313,Divock,Origi,0,0,1,9,1,0.0,0.0,0.0,0,3,0.0,0,0,0,0.2,74,4,FWD,75,LIV
314,Dominic,Solanke,1,2,38,581,4,199.4,123.8,350.0,2,107,66.4,3,0,0,1.6,46,4,FWD,50,LIV
315,Virgil,van Dijk,0,0,78,2253,28,122.6,601.0,277.0,5,481,100.2,8,0,1,7.3,57,2,DEF,55,LIV
316,Andrew,Robertson,1,5,111,1940,18,414.5,424.0,174.0,12,514,101.3,10,0,2,7.4,50,2,DEF,50,LIV
317,Jon,Flanagan,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,2,DEF,45,LIV
318,Danny,Ward,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,1,GK,45,LIV
319,Conor,Masterson,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,2,DEF,40,LIV
320,Curtis,Jones,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,3,MID,45,LIV
321,Rafael,Camacho,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,3,MID,45,LIV
322,Ederson,Santana de Moraes,0,0,158,3195,26,10.0,546.2,0.0,10,666,55.6,16,0,1,9.0,57,1,GK,55,MCI
323,Claudio,Bravo,0,0,10,224,1,0.0,45.2,0.0,1,42,4.5,1,0,0,0.5,45,1,GK,50,MCI
324,John,Stones,0,0,70,1301,11,26.3,283.4,120.0,5,334,43.2,9,0,0,3.1,53,2,DEF,55,MCI
325,Aleksandar,Kolarov,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,55,2,DEF,55,MCI
326,Vincent,Kompany,1,1,60,1394,11,76.5,399.6,116.0,2,326,59.2,6,0,6,2.9,59,2,DEF,60,MCI
327,Nicolás,Otamendi,4,0,156,2966,25,224.6,846.6,363.0,21,742,143.7,15,0,9,25.8,64,2,DEF,55,MCI
328,Fabian,Delph,1,2,55,1740,17,263.7,369.2,62.0,0,398,69.4,6,0,2,0.5,45,3,MID,45,MCI
329,Raheem,Sterling,18,17,229,2584,23,838.2,969.8,1488.0,19,701,329.7,13,1,3,27.6,91,3,MID,80,MCI
330,David,Silva,9,11,169,2431,18,1118.5,875.8,867.0,26,671,286.5,14,0,5,11.5,82,3,MID,80,MCI
331,Gnegneri Yaya,Touré,0,2,16,227,2,122.6,105.0,72.0,0,99,29.8,0,0,1,0.8,60,3,MID,65,MCI
332,Fernando,Luiz Rosa,5,4,120,2880,24,511.9,800.2,411.0,9,596,172.4,15,0,7,4.6,50,3,MID,50,MCI
333,Fernando Francisco,Reges,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,3,MID,45,MCI
334,Kevin,De Bruyne,8,18,209,3073,22,1744.2,1146.6,797.0,25,872,368.9,19,0,2,21.4,103,3,MID,100,MCI
335,Ilkay,Gündogan,4,2,82,1504,15,406.4,381.4,408.0,9,376,119.3,6,0,3,2.3,54,3,MID,55,MCI
336,Manuel,Agudo Durán,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,70,3,MID,70,MCI
337,Leroy,Sané,10,15,179,2415,22,891.3,842.4,1013.0,17,647,274.4,12,0,4,13.4,87,3,MID,85,MCI
338,Bernardo Mota,Veiga de Carvalho e Silva,6,5,112,1514,10,508.7,475.6,464.0,8,440,144.4,9,0,0,1.4,72,3,MID,80,MCI
339,Sergio,Agüero,21,6,169,1960,12,570.8,966.4,1484.0,22,740,302.5,13,0,2,10.7,115,4,FWD,115,MCI
340,Gabriel Fernando,de Jesus,13,7,126,1660,12,360.3,603.6,1089.0,18,473,204.9,9,0,6,17.1,104,4,FWD,105,MCI
341,Kyle,Walker,0,6,138,2784,22,511.4,542.4,117.0,8,691,117.1,15,1,2,12.3,66,2,DEF,65,MCI
342,Danilo Luiz,da Silva,3,2,100,1340,11,158.1,376.0,176.0,8,398,71.1,9,0,2,2.8,50,2,DEF,55,MCI
343,Benjamin,Mendy,0,1,20,360,1,139.3,84.2,48.0,1,96,27.2,2,0,2,0.4,63,2,DEF,65,MCI
344,Phil,Foden,0,1,8,45,1,32.1,29.2,10.0,0,31,7.1,0,0,0,0.0,47,3,MID,50,MCI
345,Brahim,Diaz,0,0,5,50,1,5.6,6.8,53.0,0,14,6.6,0,0,0,0.0,47,3,MID,50,MCI
346,Oleksandr,Zinchenko,0,0,16,530,3,145.9,116.4,21.0,0,104,28.3,3,0,1,0.0,50,3,MID,50,MCI
347,Oluwatosin,Adarabioyo,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,40,2,DEF,40,MCI
348,Aymeric,Laporte,0,0,35,806,5,52.8,165.8,34.0,2,204,25.4,4,0,1,1.5,51,2,DEF,55,MCI
349,Lukas,Nmecha,0,0,2,14,0,3.1,0.0,0.0,0,4,0.3,0,0,0,0.1,45,4,FWD,45,MCI
350,Alexis,Sánchez,9,10,152,2546,32,1155.2,823.2,1281.0,13,515,326.1,11,0,5,3.0,114,3,MID,120,MUN
351,Nemanja,Matic,1,1,91,3117,26,427.9,681.4,168.0,3,576,127.9,16,0,6,9.1,47,3,MID,50,MUN
352,David,De Gea,0,0,172,3330,28,10.0,821.2,0.0,10,757,83.4,18,0,0,44.3,59,1,GK,55,MUN
353,Sergio,Romero,0,0,7,90,0,0.0,26.4,0.0,0,26,2.6,1,0,0,0.7,47,1,GK,50,MUN
354,Joel Dinis,Castro Pereira,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.1,39,1,GK,40,MUN
355,Chris,Smalling,4,0,123,2535,24,35.3,743.8,230.0,9,590,101.2,11,0,4,11.5,57,2,DEF,55,MUN
356,Phil,Jones,0,0,116,1973,11,36.6,486.4,12.0,19,554,53.6,15,0,2,5.2,55,2,DEF,50,MUN
357,Luke,Shaw,0,0,48,787,2,127.0,142.6,144.0,4,216,41.5,7,0,2,0.5,48,2,DEF,50,MUN
358,Marcos,Rojo,0,0,23,639,8,26.0,151.4,47.0,4,126,22.5,3,0,6,0.1,54,2,DEF,55,MUN
359,Antonio,Valencia,3,1,146,2741,22,438.5,559.2,259.0,13,660,125.5,16,0,7,11.7,69,2,DEF,65,MUN
360,Matteo,Darmian,0,0,27,443,3,25.3,95.0,6.0,3,119,12.6,3,0,0,0.2,49,2,DEF,55,MUN
361,Daley,Blind,0,0,28,360,0,93.0,65.8,15.0,1,119,17.3,4,0,0,0.9,51,2,DEF,55,MUN
362,Eric,Bailly,1,0,55,1000,6,28.4,222.0,79.0,3,248,33.0,7,0,2,5.7,60,2,DEF,60,MUN
363,Axel,Tuanzebe,0,0,1,1,0,0.0,0.0,0.0,0,3,0.0,0,0,0,1.1,39,2,DEF,40,MUN
364,Victor,Lindelöf,0,0,47,1284,14,37.7,272.8,8.0,1,297,32.0,5,0,1,1.3,49,2,DEF,55,MUN
365,Juan,Mata,3,5,100,1919,10,849.9,422.8,453.0,6,418,172.1,15,0,1,2.0,68,3,MID,70,MUN
366,Marouane,Fellaini,4,0,47,611,1,88.2,246.0,264.0,3,171,59.8,4,0,1,0.6,47,3,MID,50,MUN
367,Michael,Carrick,0,0,4,108,0,13.7,23.2,41.0,0,19,7.8,1,0,0,1.0,42,3,MID,45,MUN
368,Ashley,Young,2,6,98,2444,26,502.3,601.2,213.0,11,479,131.6,9,0,7,2.4,48,3,MID,50,MUN
369,Ander,Herrera,0,2,44,1257,14,229.4,294.4,101.0,0,229,62.7,5,0,5,1.3,50,3,MID,55,MUN
370,Jesse,Lingard,8,6,128,1807,18,519.1,526.6,711.0,10,450,175.3,9,0,2,10.3,60,3,MID,60,MUN
371,Anthony,Martial,9,6,125,1572,13,509.3,535.4,748.0,7,403,179.5,9,0,1,2.6,78,3,MID,80,MUN
372,Paul,Pogba,6,13,138,2145,20,663.5,710.8,780.0,15,528,215.6,11,1,5,14.7,79,3,MID,80,MUN
373,Scott,McTominay,0,0,21,629,3,53.6,78.2,11.0,0,96,14.2,4,0,2,0.8,42,3,MID,45,MUN
374,Marcus,Rashford,7,5,104,1799,16,412.1,470.8,838.0,11,387,171.7,10,0,3,7.6,73,4,FWD,75,MUN
375,Romelu,Lukaku,16,7,162,2866,26,572.4,831.0,1334.0,18,593,273.2,14,0,4,21.9,115,4,FWD,115,MUN
376,Andreas,Pereira,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,49,3,MID,50,MUN
377,Zlatan,Ibrahimovic,0,0,5,102,2,43.5,14.8,68.0,0,18,12.6,0,0,0,0.2,95,4,FWD,100,MUN
378,Robert Kenedy,Nunes do Nascimento,2,2,51,1023,9,224.1,236.4,253.0,5,171,71.4,6,0,1,2.0,48,3,MID,50,NEW
379,Islam,Slimani,1,1,25,369,4,100.8,83.2,115.0,1,76,29.6,1,0,1,0.3,66,4,FWD,70,NEW
380,Robert,Elliot,0,0,57,1440,21,0.0,364.2,0.0,4,280,36.5,3,0,0,13.6,40,1,GK,40,NEW
381,Karl,Darlow,0,0,33,900,15,0.0,258.8,0.0,2,172,25.9,2,0,0,0.2,43,1,GK,45,NEW
382,DeAndre,Yedlin,0,2,88,2842,37,340.7,494.4,63.0,5,467,90.0,7,0,5,1.7,45,2,DEF,45,NEW
383,Ciaran,Clark,2,1,64,1745,30,50.8,433.6,190.0,6,317,67.5,4,0,3,1.5,43,2,DEF,45,NEW
384,Jamaal,Lascelles,3,0,116,2927,31,77.2,800.0,234.0,9,567,111.5,9,0,5,9.5,49,2,DEF,45,NEW
385,Paul,Dummett,0,0,52,1602,18,97.8,333.6,58.0,0,280,49.0,5,0,1,1.1,42,2,DEF,45,NEW
386,Grant,Hanley,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.4,40,2,DEF,40,NEW
387,Jesús,Gámez Duarte,0,0,9,97,0,47.6,32.2,4.0,2,38,8.4,1,0,0,1.5,39,2,DEF,40,NEW
388,Florian,Lejeune,0,2,66,2103,32,92.3,557.0,139.0,6,406,78.9,5,0,3,0.9,43,2,DEF,45,NEW
389,Matt,Ritchie,3,7,116,2802,35,844.4,561.2,520.0,10,489,192.6,9,0,6,2.3,54,3,MID,60,NEW
390,Jonjo,Shelvey,1,4,73,2264,30,639.9,442.6,243.0,4,360,132.3,6,2,2,0.6,52,3,MID,55,NEW
391,Yoan,Gouffran,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,50,3,MID,50,NEW
392,Mohamed,Diamé,2,0,70,2034,27,214.2,431.8,203.0,3,340,85.3,6,0,3,0.3,46,3,MID,50,NEW
393,Jack,Colback,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.7,42,3,MID,45,NEW
394,Christian,Atsu,2,4,78,1776,22,340.6,308.8,480.0,5,236,112.9,6,0,1,1.2,48,3,MID,50,NEW
395,Dwight,Gayle,6,3,94,1946,31,333.6,352.0,808.0,8,276,148.7,6,0,3,1.1,61,4,FWD,65,NEW
396,Ayoze,Pérez,8,6,124,2486,28,539.0,571.8,809.0,15,420,191.7,8,0,3,6.5,55,4,FWD,55,NEW
397,Aleksandar,Mitrovic,1,0,10,89,0,44.7,48.2,73.0,0,37,16.6,0,0,0,0.6,47,4,FWD,50,NEW
398,Daryl,Murphy,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.7,45,4,FWD,45,NEW
399,Massadio,Haidara,0,0,1,3,0,0.0,0.0,0.0,0,3,0.0,0,0,0,1.8,39,2,DEF,40,NEW
400,Siem,de Jong,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,49,3,MID,50,NEW
401,Rolando,Aarons,0,0,5,136,2,8.1,12.0,25.0,0,19,4.6,0,0,0,0.1,43,3,MID,45,NEW
402,Javier,Manquillo,0,1,49,1757,31,164.8,266.0,26.0,1,247,45.9,4,0,2,0.6,42,2,DEF,45,NEW
403,Jacob,Murphy,1,2,51,1137,25,159.7,161.8,227.0,2,171,54.7,2,0,0,0.1,50,3,MID,55,NEW
404,Jose Luis,Mato Sanmartín,4,1,69,1703,25,254.8,291.2,526.0,5,227,106.5,5,0,2,0.4,55,4,FWD,55,NEW
405,Chancel,Mbemba,0,0,20,670,11,67.1,158.2,6.0,3,133,23.2,1,0,0,10.1,39,2,DEF,40,NEW
406,Mikel,Merino,1,1,49,1337,18,236.7,374.8,156.0,4,271,76.9,3,0,4,0.1,49,3,MID,50,NEW
407,Isaac,Hayden,1,0,41,1365,25,164.7,273.6,144.0,0,171,58.2,3,0,7,0.2,43,3,MID,45,NEW
408,Henri,Saivet,1,0,8,83,2,0.8,49.8,7.0,1,27,5.8,0,0,0,0.0,44,3,MID,45,NEW
409,Freddie,Woodman,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,40,1,GK,40,NEW
410,Martin,Dubravka,0,0,53,1080,11,0.0,234.6,0.0,5,215,23.3,4,0,0,1.0,45,1,GK,45,NEW
411,Alex,McCarthy,0,0,52,1620,26,0.0,280.8,0.0,3,278,28.1,4,0,2,0.8,44,1,GK,45,SOU
412,Fraser,Forster,0,0,73,1800,30,0.0,488.2,0.0,6,351,48.9,4,0,0,3.9,46,1,GK,50,SOU
413,Ryan,Bertrand,0,5,103,3135,49,589.1,515.2,286.0,4,553,139.3,8,0,2,5.2,53,2,DEF,55,SOU
414,Maya,Yoshida,2,1,76,2049,32,67.0,525.2,236.0,6,413,83.0,6,1,2,1.7,46,2,DEF,50,SOU
