,first_name,second_name,goals_scored,assists,total_points,minutes,goals_conceded,creativity,influence,threat,bonus,bps,ict_index,clean_sheets,red_cards,yellow_cards,selected_by_percent,now_cost,element_type,position,initial_cost,team_name
414,James,Trafford,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,40,1,GK,40,MCI
415,Scott,Carson,0,0,7,90,3,0.0,37.4,0.0,1,27,3.7,0,0,0,0.4,39,1,GK,40,MCI
416,Felix,Nmecha,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,3,MID,45,MCI
417,Luke,Mbete,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,2,DEF,40,MCI
418,Taylor,Harwood-Bellis,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,2,DEF,40,MCI
419,Claudio,Gomes,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,3,MID,45,MCI
420,Sergio,Romero,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,49,1,GK,50,MUN
421,Juan,Mata,1,3,32,507,6,132.8,108.4,86.0,3,126,32.7,1,0,0,0.1,58,3,MID,60,MUN
422,David,de Gea,0,0,91,2295,32,0.0,464.2,0.0,4,416,46.4,9,0,0,3.3,53,1,GK,55,MUN
423,Chris,Smalling,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,49,2,DEF,50,MUN
424,Odion,Ighalo,0,0,1,9,1,0.1,0.0,2.0,0,1,0.2,0,0,0,0.2,61,4,FWD,65,MUN
425,Marcos,Rojo,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,48,2,DEF,50,MUN
426,Nemanja,Matic,0,1,36,1101,18,149.0,218.4,80.0,0,223,44.7,4,0,2,0.2,47,3,MID,50,MUN
427,Paul,Pogba,3,6,92,1892,26,376.0,451.4,401.0,11,355,122.5,5,0,3,1.9,76,3,MID,80,MUN
428,Phil,Jones,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,48,2,DEF,50,MUN
429,Harry,Maguire,2,2,124,3047,36,133.6,701.4,428.0,8,632,126.3,13,0,11,4.3,55,2,DEF,55,MUN
430,Frederico,Rodrigues de Paula Santos,1,0,69,2389,25,395.6,482.6,200.0,1,404,108.0,12,0,5,0.2,53,3,MID,55,MUN
431,Luke,Shaw,1,5,124,2653,33,1085.9,596.0,243.0,22,640,192.8,10,0,8,17.3,55,2,DEF,50,MUN
432,Bruno Miguel,Borges Fernandes,18,14,244,3101,36,1414.9,1292.6,1253.0,36,870,396.2,13,0,6,48.7,113,3,MID,105,MUN
433,Anthony,Martial,4,7,75,1477,23,265.4,297.6,709.0,3,238,126.8,4,1,0,3.2,86,4,FWD,90,MUN
434,Andreas,Pereira,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,48,3,MID,50,MUN
435,Dean,Henderson,0,0,44,1125,12,0.0,275.4,0.0,1,218,27.5,4,0,3,2.1,52,1,GK,55,MUN
436,Marcus,Rashford,11,11,174,2917,39,682.1,793.2,1127.0,9,535,260.3,12,0,4,10.2,96,3,MID,95,MUN
437,Axel,Tuanzebe,0,0,7,402,8,6.0,95.0,0.0,0,59,10.0,0,0,2,0.1,41,2,DEF,45,MUN
438,Victor,Lindelöf,1,1,102,2585,30,102.6,503.0,56.0,3,527,66.4,10,0,0,1.9,48,2,DEF,50,MUN
439,Scott,McTominay,4,2,91,2124,25,270.5,523.2,314.0,4,413,110.9,9,0,3,0.8,49,3,MID,50,MUN
440,Eric,Bailly,0,0,31,915,17,8.3,175.6,26.0,6,178,21.1,3,0,3,0.3,48,2,DEF,50,MUN
441,Daniel,James,3,1,43,907,7,145.7,186.0,285.0,1,145,61.5,4,0,3,0.2,62,3,MID,65,MUN
442,Timothy,Fosu-Mensah,0,0,0,80,2,30.5,17.8,16.0,0,17,6.4,0,0,1,0.1,43,2,DEF,45,MUN
443,Aaron,Wan-Bissaka,2,5,144,3060,36,498.2,785.4,159.0,11,729,144.1,13,0,3,18.8,58,2,DEF,55,MUN
444,José Diogo,Dalot Teixeira,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,48,2,DEF,50,MUN
445,Mason,Greenwood,7,2,106,1813,23,278.7,370.8,881.0,9,318,152.7,7,0,2,10.7,73,3,MID,75,MUN
446,Tahith,Chong,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,3,MID,45,MUN
447,James,Garner,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,3,MID,45,MUN
448,Brandon,Williams,0,0,5,187,3,19.4,26.6,19.0,0,26,6.5,0,0,0,0.5,42,2,DEF,45,MUN
449,Teden,Mengi,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.5,39,2,DEF,40,MUN
450,Donny,van de Beek,1,2,32,511,12,58.4,117.0,70.0,0,133,24.5,0,0,1,1.3,66,3,MID,70,MUN
451,Alex Nicolao,Telles,0,2,25,689,11,200.7,168.6,33.0,3,149,40.1,1,0,0,0.5,53,2,DEF,55,MUN
452,Edinson,Cavani,10,4,99,1364,18,203.3,443.4,513.0,14,367,115.0,4,0,4,6.9,80,4,FWD,80,MUN
453,Facundo,Pellistri,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,52,3,MID,55,MUN
454,Lee,Grant,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,40,1,GK,40,MUN
455,Amad,Diallo,0,1,8,165,3,31.2,38.0,9.0,0,34,7.8,0,0,0,0.0,54,3,MID,55,MUN
456,Shola,Shoretire,0,0,2,9,0,1.1,0.2,0.0,0,6,0.1,0,0,0,0.0,44,3,MID,45,MUN
457,Nathan,Bishop,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,1,GK,40,MUN
458,Anthony,Elanga,1,0,11,155,2,19.7,51.6,29.0,2,32,10.0,0,0,0,0.0,45,3,MID,45,MUN
459,Hannibal,Mejbri,0,0,1,8,0,0.0,1.2,0.0,0,2,0.1,0,0,0,0.0,45,3,MID,45,MUN
460,William,Fish,0,0,1,1,0,0.0,0.0,0.0,0,3,0.0,0,0,0,0.0,40,2,DEF,40,MUN
461,Joseph,Willock,8,0,79,1210,18,137.2,436.6,401.0,5,254,97.3,4,0,1,4.1,49,3,MID,50,NEW
462,Andy,Carroll,1,1,30,380,8,37.1,64.0,187.0,3,78,27.7,1,0,1,0.3,51,4,FWD,55,NEW
463,Jonjo,Shelvey,1,3,74,2616,46,522.1,474.2,299.0,2,377,129.6,6,0,7,0.2,53,3,MID,55,NEW
464,Matt,Ritchie,0,5,52,1347,22,411.9,225.8,101.0,5,226,73.8,3,0,2,0.1,49,3,MID,50,NEW
465,Federico,Fernández,0,0,53,2080,38,91.3,522.0,64.0,6,376,67.5,5,0,4,0.6,47,2,DEF,50,NEW
466,Ciaran,Clark,1,0,46,1890,35,29.8,402.6,105.0,2,291,53.9,3,0,3,0.2,45,2,DEF,45,NEW
467,Karl,Darlow,0,0,80,2250,43,0.0,682.4,0.0,6,450,68.3,4,0,3,1.1,49,1,GK,50,NEW
468,Martin,Dubravka,0,0,48,1170,19,0.0,346.8,0.0,6,255,34.6,3,0,0,0.6,48,1,GK,50,NEW
469,Florian,Lejeune,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,43,2,DEF,45,NEW
470,Jamaal,Lascelles,2,0,44,1625,32,38.1,345.2,161.0,3,229,54.7,2,0,4,0.8,42,2,DEF,45,NEW
471,Dwight,Gayle,1,1,31,501,9,89.4,79.6,263.0,3,79,42.4,0,0,0,0.1,59,4,FWD,60,NEW
472,Christian,Atsu,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,52,3,MID,55,NEW
473,Paul,Dummett,1,0,40,1254,20,68.1,274.4,45.0,2,204,38.8,3,0,2,0.1,44,2,DEF,45,NEW
474,Javier,Manquillo,0,0,28,822,15,93.5,109.8,18.0,0,136,22.2,3,0,1,0.2,42,2,DEF,45,NEW
475,Emil,Krafth,1,1,45,1286,27,87.7,240.4,88.0,0,222,41.6,5,0,4,0.2,42,2,DEF,45,NEW
476,Fabian,Schär,1,0,30,1255,21,9.0,251.0,116.0,1,160,37.6,2,1,4,0.1,48,2,DEF,50,NEW
477,DeAndre,Yedlin,0,0,13,435,6,41.8,58.6,20.0,0,68,12.0,1,0,0,0.2,43,2,DEF,45,NEW
478,Isaac,Hayden,0,0,40,1942,33,117.7,278.0,155.0,0,211,55.3,4,0,8,0.0,46,3,MID,50,NEW
479,Rolando,Aarons,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,48,3,MID,50,NEW
480,Allan,Saint-Maximin,3,5,85,1554,26,394.2,376.0,418.0,5,278,118.9,7,0,0,3.1,52,3,MID,55,NEW
481,Miguel,Almirón,4,2,97,2426,48,447.3,452.6,425.0,8,367,132.6,5,0,3,0.5,56,3,MID,60,NEW
482,Joelinton Cássio,Apolinário de Lira,4,2,74,1979,36,250.1,357.0,612.0,5,258,122.2,3,0,3,0.5,57,4,FWD,60,NEW
483,Yoshinori,Muto,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,48,4,FWD,50,NEW
484,Kelland,Watts,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,39,2,DEF,40,NEW
485,Sean,Longstaff,0,1,41,1405,26,182.8,179.2,148.0,1,168,50.8,2,0,2,0.1,46,3,MID,50,NEW
486,Jeff,Hendrick,2,1,52,1418,24,99.0,211.4,95.0,3,177,40.3,3,1,1,1.2,45,3,MID,50,NEW
487,Matthew,Longstaff,0,0,10,376,8,35.6,32.6,2.0,0,47,7.0,1,0,0,0.0,48,3,MID,50,NEW
488,Mark,Gillespie,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,43,1,GK,45,NEW
489,Jacob,Murphy,2,3,69,1617,33,280.8,363.4,289.0,7,252,93.2,3,0,3,0.1,49,3,MID,50,NEW
490,Callum,Wilson,12,6,134,2081,37,230.4,557.4,761.0,22,409,154.7,5,0,2,5.1,65,4,FWD,65,NEW
491,Ryan,Fraser,0,4,39,922,18,395.0,142.8,165.0,0,154,70.1,4,1,0,0.2,56,3,MID,60,NEW
492,Jamal,Lewis,0,1,44,1833,37,224.8,272.6,47.0,3,261,54.2,3,0,4,1.1,40,2,DEF,45,NEW
493,Elliot,Anderson,0,0,1,3,0,0.3,0.0,2.0,0,3,0.2,0,0,0,0.0,45,3,MID,45,NEW
494,Daniel,Langley,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,39,1,GK,40,NEW
495,Rhian,Brewster,0,0,34,1113,16,157.2,66.8,255.0,0,87,47.3,2,0,1,5.0,42,4,FWD,45,SHU
496,Billy,Sharp,3,0,39,725,15,68.1,121.2,162.0,6,101,34.9,0,0,1,0.1,55,4,FWD,60,SHU
497,David,McGoldrick,8,1,100,2391,37,320.2,464.4,860.0,12,344,164.6,9,0,7,1.3,52,4,FWD,55,SHU
498,Chris,Basham,0,1,51,2576,51,202.3,513.6,160.0,2,408,87.6,2,0,5,0.5,46,2,DEF,50,SHU
499,John,Fleck,0,3,70,2573,47,530.8,351.0,154.0,1,353,103.7,5,0,4,0.1,56,3,MID,60,SHU
500,Enda,Stevens,0,1,56,2700,54,294.5,443.4,198.0,2,361,93.6,4,0,6,0.8,50,2,DEF,55,SHU
501,Simon,Moore,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,43,1,GK,45,SHU
502,Oliver,Norwood,0,0,54,2214,43,516.0,415.8,57.0,0,355,99.1,5,0,6,0.1,45,3,MID,50,SHU
503,Wes,Foderingham,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,43,1,GK,45,SHU
504,George,Baldock,0,2,63,2787,51,310.7,351.4,234.0,2,347,89.7,4,0,7,0.8,49,2,DEF,55,SHU
505,Jack,Robinson,0,2,32,875,11,27.7,148.2,46.0,3,149,22.2,2,0,3,0.1,42,2,DEF,45,SHU
506,John,Egan,0,1,57,2628,48,50.9,544.6,150.0,4,410,74.5,4,1,7,1.6,47,2,DEF,50,SHU
507,Jack,O'Connell,0,0,3,180,3,2.5,40.2,0.0,0,19,4.3,0,0,0,0.1,47,2,DEF,50,SHU
508,John,Lundstram,0,2,48,2027,41,346.9,245.4,206.0,2,244,79.3,3,1,8,1.3,48,3,MID,55,SHU
509,Ben,Osborn,1,0,51,1599,29,325.6,263.4,171.0,3,246,76.3,4,0,1,0.0,47,3,MID,50,SHU
510,Oliver,McBurnie,1,2,44,1316,27,207.8,182.6,444.0,2,101,83.1,0,0,2,0.2,56,4,FWD,60,SHU
511,Lys,Mousset,0,0,13,287,10,35.0,14.2,53.0,0,14,9.7,0,0,0,0.1,58,4,FWD,60,SHU
512,Sander,Berge,1,1,31,1119,23,181.7,178.0,138.0,1,152,49.8,0,0,4,0.1,49,3,MID,50,SHU
513,Oliver,Burke,1,2,46,1260,21,191.8,113.8,364.0,0,114,65.9,1,0,2,1.9,41,3,MID,45,SHU
514,Luke,Freeman,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,50,3,MID,50,SHU
515,Aaron,Ramsdale,0,0,123,3420,63,20.0,1023.0,4.0,12,685,104.7,5,0,1,2.0,46,1,GK,50,SHU
516,Ethan,Ampadu,0,0,44,2087,41,189.6,458.0,51.0,4,341,70.1,2,0,3,0.4,43,2,DEF,45,SHU
517,Jayden,Bogle,2,0,39,1107,20,72.7,217.6,278.0,0,151,57.0,2,0,2,0.1,43,2,DEF,45,SHU
518,Max,Lowe,0,0,9,549,10,39.8,99.2,45.0,0,49,18.4,0,0,1,0.0,42,2,DEF,45,SHU
519,Phil,Jagielka,0,0,5,524,12,1.9,70.6,2.0,0,53,7.5,0,1,1,0.5,39,2,DEF,40,SHU
520,Michael,Verrips,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,40,1,GK,40,SHU
521,Kean,Bryan,1,0,29,1003,17,57.5,220.4,49.0,0,149,32.7,2,0,1,0.5,39,2,DEF,40,SHU
522,Antwoine,Hackford,0,0,1,10,0,0.1,0.0,18.0,0,3,1.8,0,0,0,0.1,44,4,FWD,45,SHU
523,Kyron,Gordon,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,2,DEF,40,SHU
524,Iliman,Ndiaye,0,0,1,11,1,0.3,2.2,0.0,0,5,0.3,0,0,0,0.0,45,3,MID,45,SHU
525,Zak,Brunt,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,3,MID,45,SHU
526,Frankie,Maguire,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,3,MID,45,SHU
527,Daniel,Jebbison,1,0,12,283,2,15.1,52.4,66.0,1,38,13.1,2,0,0,0.2,45,4,FWD,45,SHU
528,Harry,Boyes,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,2,DEF,40,SHU
529,Femi,Seriki,0,0,1,1,0,0.0,0.0,0.0,0,3,0.0,0,0,0,0.0,45,3,MID,45,SHU
530,William,Osula,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,4,FWD,45,SHU
531,Theo,Walcott,3,4,76,1629,28,248.0,269.8,366.0,2,185,88.0,5,0,0,0.3,58,3,MID,60,SOU
532,Takumi,Minamino,3,0,48,999,18,92.3,168.2,281.0,2,153,54.0,2,0,1,0.3,60,3,MID,65,SOU
533,Shane,Long,0,0,12,201,6,6.4,9.8,19.0,0,21,3.4,1,0,0,0.4,51,4,FWD,55,SOU
534,Ryan,Bertrand,0,2,78,2598,51,271.8,306.8,135.0,4,404,71.4,8,0,5,0.7,50,2,DEF,50,SOU
535,Alex,McCarthy,0,0,94,2700,57,0.0,741.2,0.0,8,527,74.0,7,0,2,10.9,44,1,GK,45,SOU
536,Oriol,Romeu Vidal,1,1,52,1762,25,229.1,349.2,98.0,4,264,67.6,6,0,6,1.4,45,3,MID,45,SOU
537,Nathan,Redmond,2,3,67,1727,39,400.4,297.0,477.0,3,243,117.1,1,0,1,0.2,64,3,MID,65,SOU
538,Danny,Ings,12,4,131,2172,40,300.7,634.6,866.0,21,464,178.4,6,0,1,6.6,84,4,FWD,85,SOU
539,Jack,Stephens,0,0,41,1537,39,85.6,351.0,104.0,6,288,54.2,4,0,2,0.2,46,2,DEF,50,SOU
540,Stuart,Armstrong,4,7,115,2764,56,496.7,541.2,457.0,4,455,149.4,8,0,3,0.5,55,3,MID,55,SOU
541,Jannik,Vestergaard,3,1,86,2574,47,102.1,671.8,294.0,4,494,106.7,6,1,3,2.8,47,2,DEF,45,SOU
542,James,Ward-Prowse,8,7,156,3420,68,971.2,940.0,355.0,17,772,226.5,9,0,5,11.7,59,3,MID,60,SOU
543,Angus,Gunn,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,43,1,GK,45,SOU
544,Sofiane,Boufal,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,54,3,MID,55,SOU
545,Josh,Sims,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,43,3,MID,45,SOU
546,Kyle,Walker-Peters,0,3,93,2646,41,262.2,497.6,316.0,7,498,107.5,9,0,4,4.2,47,2,DEF,45,SOU
547,Jan,Bednarek,1,1,94,3100,62,75.0,692.0,164.0,11,584,93.1,9,1,5,4.6,47,2,DEF,45,SOU
548,Che,Adams,9,7,137,2662,51,488.6,581.8,964.0,16,443,203.4,7,0,1,4.1,57,4,FWD,60,SOU
549,Yan,Valery,0,0,3,101,4,22.1,26.0,12.0,0,12,6.0,0,0,0,0.0,47,2,DEF,50,SOU
550,William,Smallbone,0,0,5,171,5,7.4,16.8,9.0,0,17,3.3,0,0,0,0.1,43,3,MID,45,SOU
551,Jake,Vokins,0,0,1,66,2,14.8,1.8,0.0,0,5,1.7,0,0,0,0.8,39,2,DEF,40,SOU
552,Michael,Obafemi,0,0,4,57,2,10.8,5.6,4.0,0,12,2.0,0,0,0,0.7,46,4,FWD,50,SOU
553,Moussa,Djenepo,1,2,46,1229,27,97.7,178.0,170.0,0,140,44.1,3,0,5,0.1,54,3,MID,55,SOU
554,Mohammed,Salisu,0,0,14,841,19,29.9,188.2,34.0,0,119,25.4,0,0,1,0.1,43,2,DEF,45,SOU
555,Fraser,Forster,0,0,30,720,11,0.0,191.0,0.0,0,147,19.1,2,0,0,7.0,40,1,GK,40,SOU
556,Nathan,Tella,1,2,36,735,11,86.0,94.6,203.0,2,76,38.2,2,0,2,0.4,43,3,MID,45,SOU
557,Ibrahima,Diallo,0,0,31,1010,22,143.2,120.4,66.0,0,132,32.9,3,0,3,0.0,45,3,MID,45,SOU
558,Daniel,N'Lundulu,0,0,13,102,1,12.2,3.2,16.0,0,32,3.1,0,0,0,0.2,45,4,FWD,45,SOU
559,Kayne,Ramsay,0,0,-3,90,9,0.0,13.2,0.0,0,5,1.3,0,0,1,0.1,40,2,DEF,40,SOU
560,Kgaogelo,Chauke,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,3,MID,45,SOU
561,Harry,Lewis,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,1,GK,40,SOU
562,Will,Ferry,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,3,MID,45,SOU
563,Allan,Tchaptchet,0,0,0,12,3,0.0,0.0,0.0,0,3,0.0,0,0,0,0.0,40,2,DEF,40,SOU
564,Caleb,Watts,0,0,2,36,0,4.4,5.4,0.0,0,6,0.9,0,0,1,0.0,45,3,MID,45,SOU
565,Alexandre,Jankewitz,0,0,-1,2,9,0.3,4.4,0.0,0,-4,0.5,0,1,0,0.0,45,3,MID,45,SOU
566,Ryan,Finnigan,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,3,MID,45,SOU
567,Hugo,Lloris,0,0,149,3420,45,0.0,868.0,0.0,13,702,86.7,12,0,0,6.6,56,1,GK,55,TOT
568,Danny,Rose,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,47,2,DEF,50,TOT
569,Moussa,Sissoko,0,0,44,1576,22,94.5,182.2,69.0,2,214,34.6,5,0,3,0.4,47,3,MID,50,TOT
570,Toby,Alderweireld,1,0,88,2240,25,106.5,559.8,178.0,4,469,84.6,10,0,2,1.8,54,2,DEF,55,TOT
571,Erik,Lamela,1,1,28,700,17,137.1,115.2,236.0,0,96,48.4,1,1,4,0.1,57,3,MID,60,TOT
572,Harry,Kane,23,14,242,3083,39,659.1,1318.2,1585.0,40,880,355.9,12,0,1,44.5,119,4,FWD,105,TOT
573,Serge,Aurier,2,3,80,1605,22,267.6,412.2,194.0,4,370,87.4,6,0,0,1.5,52,2,DEF,55,TOT
574,Heung-Min,Son,17,11,228,3119,36,1049.9,1052.2,1046.0,26,777,315.2,13,0,0,44.2,96,3,MID,90,TOT
575,Eric,Dier,0,0,77,2520,34,82.2,577.0,114.0,2,463,77.4,8,0,3,2.4,46,2,DEF,50,TOT
576,Lucas,Rodrigues Moura da Silva,3,5,80,1397,18,258.4,322.4,298.0,5,238,87.7,4,0,1,1.4,64,3,MID,70,TOT
577,Paulo,Gazzaniga,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,43,1,GK,45,TOT
578,Bamidele,Alli,0,2,30,613,9,132.1,103.4,165.0,0,101,39.9,3,0,0,0.6,74,3,MID,80,TOT
579,Ben,Davies,0,2,52,1340,16,136.8,232.8,65.0,1,253,43.4,4,0,1,0.6,45,2,DEF,50,TOT
580,Pierre-Emile,Højbjerg,2,4,107,3420,45,308.7,728.8,146.0,6,578,118.4,12,0,9,1.0,49,3,MID,50,TOT
581,Harry,Winks,0,0,19,856,16,77.6,128.2,24.0,0,124,22.8,1,0,5,0.1,51,3,MID,55,TOT
582,Davinson,Sánchez,0,0,43,1486,22,20.0,319.2,114.0,3,256,45.5,4,0,1,0.7,52,2,DEF,55,TOT
583,Ryan,Sessegnon,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,47,2,DEF,50,TOT
584,Steven,Bergwijn,1,4,55,1202,15,190.9,161.4,180.0,2,129,52.8,5,0,3,0.4,70,3,MID,75,TOT
585,Gedson,Carvalho Fernandes,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,47,3,MID,50,TOT
586,Japhet,Tanganga,0,0,14,487,8,29.5,68.8,40.0,0,81,13.8,2,0,2,0.1,49,2,DEF,50,TOT
587,Giovani,Lo Celso,1,1,35,939,10,222.8,169.2,155.0,0,149,54.3,5,0,5,0.4,69,3,MID,70,TOT
588,Oliver,Skipp,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,3,MID,45,TOT
589,Tanguy,Ndombele,3,3,99,2086,24,270.8,408.0,281.0,7,407,96.2,12,0,3,0.6,59,3,MID,60,TOT
590,Juan,Foyth,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,43,2,DEF,45,TOT
591,Matt,Doherty,0,2,47,1238,15,182.4,257.2,79.0,4,222,52.0,4,1,2,3.8,56,2,DEF,60,TOT
592,Joe,Hart,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.6,42,1,GK,45,TOT
593,Cameron,Carter-Vickers,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,39,2,DEF,40,TOT
594,Sergio,Reguilón,0,6,89,2244,31,309.4,361.2,253.0,4,413,92.5,8,0,5,4.1,55,2,DEF,55,TOT
595,Gareth,Bale,11,3,113,912,12,306.5,550.8,507.0,16,366,136.4,5,0,1,4.2,92,3,MID,95,TOT
596,Carlos Vinicius,Alves Morais,1,0,13,305,2,26.9,52.6,142.0,0,38,22.0,1,0,2,0.1,69,4,FWD,70,TOT
597,Joe,Rodon,0,0,27,732,12,3.6,166.2,6.0,3,169,17.7,2,0,0,0.1,49,2,DEF,50,TOT
598,Alfie,Devine,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,3,MID,45,TOT
599,Dane,Scarlett,0,0,1,1,0,0.0,0.0,0.0,0,3,0.0,0,0,0,0.0,45,4,FWD,45,TOT
600,Nile,John,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,3,MID,45,TOT
601,Ainsley,Maitland-Niles,0,2,68,1714,23,128.9,218.2,142.0,1,273,48.8,6,0,2,0.8,46,2,DEF,50,WBA
602,David,Button,0,0,2,90,2,0.0,23.4,0.0,0,18,2.3,0,0,0,3.6,39,1,GK,40,WBA
603,Callum,Robinson,5,3,79,1552,42,251.3,259.0,365.0,8,276,86.6,3,0,0,0.8,52,4,FWD,55,WBA
604,Kieran,Gibbs,0,0,5,810,25,65.1,132.0,10.0,0,107,20.8,0,1,1,0.1,43,2,DEF,45,WBA
605,Hal,Robson-Kanu,2,0,30,544,12,66.7,101.4,149.0,3,69,31.5,0,0,2,0.1,52,4,FWD,55,WBA
606,Jake,Livermore,0,0,25,1241,35,72.7,136.8,53.0,0,104,25.9,1,1,2,0.0,47,3,MID,50,WBA
607,Kamil,Grosicki,0,1,8,147,5,35.2,22.4,15.0,0,29,7.2,0,0,0,0.0,52,3,MID,55,WBA
608,Matt,Phillips,2,1,69,1815,42,388.2,290.0,319.0,3,234,99.9,3,0,1,0.1,51,3,MID,55,WBA
609,Kyle,Bartley,3,1,79,2583,53,82.3,675.4,252.0,3,429,101.0,5,0,4,0.3,44,2,DEF,45,WBA
610,Romaine,Sawyers,0,0,33,1486,42,102.4,152.4,13.0,0,196,26.7,1,0,2,0.0,46,3,MID,50,WBA
611,Ahmed El-Sayed,Hegazy,0,0,6,90,0,0.3,19.6,0.0,0,24,2.0,1,0,0,0.1,41,2,DEF,45,WBA
612,Charlie,Austin,0,0,5,135,5,3.9,20.0,26.0,0,10,5.0,0,0,0,0.1,51,4,FWD,55,WBA
613,Kenneth,Zohore,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,48,4,FWD,50,WBA
614,Sam,Johnstone,0,1,140,3330,74,10.0,1213.6,0.0,19,768,122.4,6,0,1,3.0,46,1,GK,45,WBA
615,Conor,Townsend,0,2,76,2234,36,343.8,440.2,154.0,8,402,93.7,6,0,0,0.1,44,2,DEF,45,WBA
616,Oluwasemilogo Adesewo Ibidapo,Ajayi,2,1,51,2779,71,88.3,574.8,202.0,2,342,86.4,1,1,3,0.2,48,2,DEF,50,WBA
617,Jonathan,Leko,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,3,MID,45,WBA
618,Kyle,Edwards,0,0,5,114,3,12.8,13.0,39.0,0,15,6.4,0,0,0,0.0,46,3,MID,50,WBA
619,Darnell,Furlong,1,3,79,2931,63,275.0,474.4,276.0,2,393,102.7,6,0,5,0.2,45,2,DEF,45,WBA
620,Sam,Field,0,0,3,61,2,0.5,20.0,0.0,0,16,2.0,0,0,0,0.0,48,3,MID,50,WBA
621,Dara,O'Shea,0,0,41,2099,51,71.2,439.8,44.0,1,288,55.8,3,0,3,0.2,42,2,DEF,45,WBA
622,Rekeem,Harper,0,0,2,30,2,2.3,6.0,7.0,0,7,1.6,0,0,0,0.3,43,3,MID,45,WBA
